rid,weight
5b859908-6e3e-4d4f-9d3e-a9e83b932370,1.224052305934072
5b859a9c-f977-4f15-87d9-93028e5429b4,0.9423625134221707
5b8599d6-6716-416a-a053-2717d6ac4fec,0.6955997431411335
5b859b4b-4ccd-4667-b62e-9b9fdb1f5652,0.9638160585286171
5b85988c-f5b6-42b4-ada5-555526ba5712,0.5656701518590863
5b859900-023f-4e88-9caf-dd8acf3b4477,1.1501909365131437
5b859923-b0ec-4192-8e00-e9316f253247,0.5656701518590863
5b8599e7-4b78-431e-a898-436e7332059b,1.101843779004338
5b85994e-b610-4ebd-b01b-cdf09ade48a4,0.6801164148302389
5b85996b-d32e-4a2d-8268-460bd2c7eebd,1.5953028913953122
5b859a4c-3063-425b-ad75-256482afbaa3,0.9083837492774112
5b85989d-ce88-474b-82eb-07f265c0a275,1.5953028913953122
5b859899-1a98-463f-97ad-fe4bbb414460,0.704301690985648
5b859a03-7ac9-4ab6-a479-ea3ff7b8e124,0.8048359945299964
5b8599c0-3367-45dd-a0c3-7d082c21611c,0.5656701518590863
5b859986-1490-4e0d-8d26-213d0b426122,1.055014484618271
5b85996b-07fb-48d5-bfd0-95663370169d,1.4800477055003858
5b8598ea-8faa-4d51-a828-fa0b2777136b,1
5b859a47-e477-4348-ad86-0783e7d738cd,0.7359479746320173
5b8599af-ec39-420d-b165-573281222641,0.5656701518590863
5b85993d-09f1-4239-be90-f3b75cd543f0,1
5b859960-8dbe-4547-b5d0-d527acb3c6db,1.278384740809856
5b859a52-bb58-401c-8b6b-be8f293822de,1
5b859804-ca5f-48d0-a0ad-1d7535408c04,2.2626806074363452
5b859928-d593-4ea6-9763-c3dd583022bb,0.9168828720254083
5b859a82-94b0-4056-97aa-aa9cd1f4f831,2.0162942863175712
5b859a7c-99fa-44f6-a096-f9baa3d3d4fd,1.1428168186395187
5b8599c3-b5c7-402d-a3a8-11c5c2baf5b9,1
5b859a1b-0e09-415f-8097-088459cc5aa7,0.9302025067444805
5b85989b-472d-4273-a53c-184257eb3876,0.5656701518590863
5b859997-9cfd-45ce-9725-e3784c78fce4,0.5656701518590863
5b859a23-40dd-4cd9-9eab-ea07c484a6b9,0.5656701518590863
5b859a08-d9dc-4f25-bf3d-3c0e143cddee,0.8789017016365731
5b859870-0a56-420c-9797-a0f93e69b4cc,0.5656701518590863
5b859a72-098f-4382-9ea4-148e743506d2,0.5656701518590863
5b859a4f-bbbf-4224-a72d-c66117fa8134,0.9423625134221707
5b859a0e-2171-4f42-be13-ebe6ad7c0be2,0.8789017016365731
5b8599dd-2c03-4f7a-91fe-cae60bfc9b80,1.2027510152928462
5b8599de-0d05-4027-b729-d7407fcc2bcb,2.2626806074363452
5b859a2c-0b55-4101-add1-1d5b07816756,1.296897340832444
