Type,m_dem_code,Measure,Transformation,value,estimate,se,q2.5,q97.5,median,mean,gt0,lt0,NAs,Nsim
V- vs. D+,v_tax,Policy Rank,Absolute,0.5,0.4423039231163973,0.047088126273687844,0.3510376974317778,0.5327620748791413,0.4409124874897057,0.44154310458599666,1,0,0,1000
V- vs. D+,v_tax,Policy Rank,Absolute,0.7,0.5635471975114906,0.0648675786736209,0.44222848522779884,0.6833436905207544,0.5603587725036892,0.562389784766198,1,0,0,1000
V- vs. D+,v_tax,Policy Rank,Absolute,0.9,0.5600102720587723,0.11029967268256566,0.34344932805019895,0.7796696558097765,0.5684889844990855,0.5632548424629338,1,0,0,1000
V- vs. D+,v_tax,Policy Rank,Squared,-0.9,0.1493671540681,0.08954163517091276,0,0.3529541784861453,0.14147225927605211,0.14734378271687168,0.953,0,0,1000
V- vs. D+,v_tax,Policy Rank,Squared,-0.7,0.24129779965485382,0.05268664386734987,0.1460047226545581,0.3522389481687731,0.24175261517062396,0.24186782200484752,1,0,0,1000
V- vs. D+,v_tax,Policy Rank,Squared,-0.5,0.16811292666442207,0.03201055630367023,0.11052830530124831,0.23521436321091357,0.17048024246969143,0.17036965644558444,1,0,0,1000
V- vs. D+,v_tax,Policy Rank,Squared,-0.3,0.23269592519832133,0.02835534705978912,0.17817774235983275,0.2909743658389459,0.2320286663886249,0.23288142730175582,1,0,0,1000
V- vs. D+,v_tax,Policy Rank,Squared,-0.1,0.23684911365610498,0.027167170775338347,0.18662486662888797,0.2926549443577001,0.23824277115488468,0.23802827805783733,1,0,0,1000
V- vs. D+,v_tax,Policy Rank,Squared,0.1,0.25522826571310997,0.026940091832726727,0.2048177738353345,0.3075496851721851,0.255109261746959,0.25525683538097554,1,0,0,1000
V- vs. D+,v_tax,Policy Rank,Squared,0.3,0.3459294517096916,0.03365996208206785,0.28137302148507004,0.41500555036117626,0.34600586185763504,0.345888052697074,1,0,0,1000
V- vs. D+,v_tax,Policy Rank,Squared,0.5,0.4519447472046528,0.04264383722584581,0.3700212722769448,0.5328413204512861,0.4509010829037692,0.45104347612730467,1,0,0,1000
V- vs. D+,v_tax,Policy Rank,Squared,0.7,0.42891104456677415,0.06061366355872423,0.3083962338715622,0.5438135111738217,0.424236776562259,0.4258532480218199,1,0,0,1000
V- vs. D+,v_tax,Policy Rank,Squared,0.9,0.7153791206055772,0.11214855333732633,0.47505157686882504,0.9165146303458879,0.725338168017003,0.7183075219642878,1,0,0,1000
V- vs. D+,v_tax,Policy Rating,Absolute,-0.9,0.05243170735262951,0.05616132137892744,0,0.18385761183461574,0.04685652806131409,0.053345889271221386,0.619,0,0,1000
V- vs. D+,v_tax,Policy Rating,Absolute,-0.7,0.17559537288995627,0.08781552939225798,0.027063344704835523,0.3732336926840838,0.1740750794136558,0.1774414131073353,0.984,0,0,1000
V- vs. D+,v_tax,Policy Rating,Absolute,-0.5,0.13913858852952474,0.031739736062142726,0.07967238035803209,0.206832824238444,0.13758667681413322,0.13933487179098175,1,0,0,1000
V- vs. D+,v_tax,Policy Rating,Absolute,-0.3,0.11639360612165885,0.025243341611146074,0.06880553810456021,0.16681942422752002,0.11620739045782782,0.11667250315744362,1,0,0,1000
V- vs. D+,v_tax,Policy Rating,Absolute,-0.1,0.2795374671515544,0.02282221301244536,0.23788933999013903,0.3238532804748585,0.28053695607374407,0.2809259420131143,1,0,0,1000
V- vs. D+,v_tax,Policy Rating,Absolute,0.1,0.27306941964368153,0.022276016392206322,0.23064266684638396,0.31803960120071234,0.2732690476432733,0.2734539740835469,1,0,0,1000
V- vs. D+,v_tax,Policy Rating,Absolute,0.3,0.4268683616196101,0.03899929350010359,0.3476205356373548,0.5026318353445304,0.4231132256679844,0.4241320521102963,1,0,0,1000
V- vs. D+,v_tax,Policy Rating,Absolute,0.5,0.5463035324449147,0.0502155594255306,0.45193333469649016,0.643889320795254,0.545405090045914,0.5458429135339155,1,0,0,1000
V- vs. D+,v_tax,Policy Rating,Absolute,0.7,0.6401259191204076,0.11066619393728962,0.4169742201171812,0.8602145507794475,0.6506187700950891,0.6427811215028226,1,0,0,1000
V- vs. D+,v_tax,Policy Rating,Absolute,0.9,0.7631800795256192,0.13170686065609355,0.4508539998014651,0.9598116008271035,0.7671454919077207,0.7536400048814224,1,0,0,1000
V- vs. D+,v_tax,Policy Rating,Squared,-0.9,0.11208232311236521,0.08101845530206524,0,0.28270596190358943,0.10577788231731117,0.11683008754571399,0.882,0,0,1000
V- vs. D+,v_tax,Policy Rating,Squared,-0.7,0.14976078476983634,0.08959834309115772,0,0.3449351658981488,0.14066171377315112,0.14800325627078242,0.947,0,0,1000
V- vs. D+,v_tax,Policy Rating,Squared,-0.5,0.11952457317807869,0.02780698019986755,0.07043232156572596,0.17752446662390206,0.11863760988977681,0.12004637071446458,1,0,0,1000
V- vs. D+,v_tax,Policy Rating,Squared,-0.3,0.13155583229195222,0.027958207106962167,0.08190570921483488,0.18767551911672634,0.12830917448499068,0.13102901260673586,1,0,0,1000
V- vs. D+,v_tax,Policy Rating,Squared,-0.1,0.277924084337194,0.022617855851148352,0.23562630608030885,0.3230416503429883,0.28018865630492884,0.279369670007841,1,0,0,1000
V- vs. D+,v_tax,Policy Rating,Squared,0.1,0.2811850505351322,0.021848927256110557,0.2398557180335812,0.32389738810973506,0.28021965826643713,0.2811547299919247,1,0,0,1000
V- vs. D+,v_tax,Policy Rating,Squared,0.3,0.3846178967825906,0.042818372738647914,0.305286140981571,0.46778630058039133,0.3817667858715481,0.3823652939576711,1,0,0,1000
V- vs. D+,v_tax,Policy Rating,Squared,0.5,0.5229590921268793,0.048633459305173335,0.4282783760546046,0.6196730571671302,0.5244419930112308,0.5235989534804197,1,0,0,1000
V- vs. D+,v_tax,Policy Rating,Squared,0.7,0.8260588871132281,0.0804492642953083,0.6500032615638788,0.9627955369330793,0.8320099989485896,0.8251504112597701,1,0,0,1000
V- vs. D+,v_tax,Policy Rating,Squared,0.9,0.7230866818650677,0.1391879536475913,0.40259661783366746,0.9323164509149705,0.7273096351792341,0.7072142078075464,1,0,0,1000
V- vs. D+,v_tax,Spatial Distance,Absolute,-0.9,0.17980869491985266,0.20521031672324377,0,0.6897297176207718,0.1541998695109359,0.18889714932173535,0.6455186304128903,0,7,1000
V- vs. D+,v_tax,Spatial Distance,Absolute,-0.7,0.17830069305864793,0.06952909927840453,0.05769431767987469,0.3219748076056555,0.17729187176845473,0.18239322553393256,1,0,0,1000
V- vs. D+,v_tax,Spatial Distance,Absolute,-0.5,0.21817917186687916,0.05170345950139916,0.12610182161074615,0.322687470059887,0.21569464355350126,0.2198095305592551,1,0,0,1000
V- vs. D+,v_tax,Spatial Distance,Absolute,-0.3,0.21265755186018828,0.03400936072833794,0.15289483155257905,0.281041238054355,0.2117530747143801,0.2135627029351278,1,0,0,1000
V- vs. D+,v_tax,Spatial Distance,Absolute,-0.1,0.289322598098467,0.02238153583080072,0.24570269674980472,0.3317446673315842,0.2891737224870987,0.2893278523808564,1,0,0,1000
V- vs. D+,v_tax,Spatial Distance,Absolute,0.1,0.2973854780388605,0.022532021102907477,0.2518079517391003,0.3402278097854942,0.29761823405782717,0.2975955774309036,1,0,0,1000
V- vs. D+,v_tax,Spatial Distance,Absolute,0.3,0.2957584347854985,0.03827843999390521,0.22059086892110968,0.37213558897389376,0.2946488081806584,0.29525829664715464,1,0,0,1000
V- vs. D+,v_tax,Spatial Distance,Absolute,0.5,0.41579175576534994,0.05540960036955661,0.3133614903107274,0.5234790291827598,0.41581327248240424,0.41609936074126697,1,0,0,1000
V- vs. D+,v_tax,Spatial Distance,Absolute,0.7,0.4843170944139087,0.11225689153782652,0.26681625162267497,0.7065169569351891,0.48639638559471976,0.4888571324732943,1,0,0,1000
V- vs. D+,v_tax,Spatial Distance,Absolute,0.9,0.4671388863889273,0.26599555431364835,0.12086478027592866,1,0.48522656559156147,0.5354328226948969,0.986986986986987,0,1,1000
V- vs. D+,v_tax,Spatial Distance,Squared,-0.9,0.2650956933182692,0.2500779410459275,0,1,0.24423292260020107,0.25931401686508887,0.6527494908350305,0,18,1000
V- vs. D+,v_tax,Spatial Distance,Squared,-0.7,0.09094420163128995,0.06960290986286403,0,0.24675410782031398,0.08170302158759385,0.08824897544959759,0.855,0,0,1000
V- vs. D+,v_tax,Spatial Distance,Squared,-0.5,0.17853588918316649,0.039637998957908954,0.11009699708077139,0.2592123461408772,0.18010652590993687,0.17961815291913907,1,0,0,1000
V- vs. D+,v_tax,Spatial Distance,Squared,-0.3,0.23466102950661855,0.03000896871211884,0.18228212021557041,0.29666300088542596,0.2348243327342534,0.2367282034919195,1,0,0,1000
V- vs. D+,v_tax,Spatial Distance,Squared,-0.1,0.222495773550145,0.020861174570851144,0.18137015731173942,0.2654984304773635,0.22259877612496853,0.2229343047039789,1,0,0,1000
V- vs. D+,v_tax,Spatial Distance,Squared,0.1,0.32078756695549565,0.025421906138608896,0.2704396231959595,0.3693367047418462,0.32114440630627655,0.32055264464412336,1,0,0,1000
V- vs. D+,v_tax,Spatial Distance,Squared,0.3,0.399111434702018,0.03456782055782977,0.33013348957317595,0.46797740728549053,0.3986289411564117,0.39896537248250963,1,0,0,1000
V- vs. D+,v_tax,Spatial Distance,Squared,0.5,0.4770418946023934,0.05542767883911882,0.36637575703560815,0.5878167840778544,0.47502903646166694,0.4758289465941276,1,0,0,1000
V- vs. D+,v_tax,Spatial Distance,Squared,0.7,0.36016601802408155,0.1113597940525474,0.16374999347453567,0.604223875969543,0.35777281725380616,0.3628690664109957,1,0,0,1000
V- vs. D+,v_tax,Spatial Distance,Squared,0.9,0.5190347997614811,0.3073896349938677,0.11111111111111112,1,0.5458034382602549,0.6213901960580441,0.9889447236180905,0,5,1000
