Type,Measure,Transformation,value,Stat,estimate,se,q2.5,q97.5,median,mean,gt0,lt0,NAs,Nsim,estimate_reg,std.error,statistic,p.value,conf.low,conf.high,df,outcome
D+ vs. V-,Party/Policy Bundle,Absolute,-0.5,Mean,0.524288861050039,0.046604503126199126,0.4234695991140842,0.6138915712648427,0.5221600861397504,0.5218975685359821,1,0,0,1000,0.5242888610500391,0.04721997004570627,11.103117188396288,1.3926552885025198e-16,0.4299619069128665,0.6186158151872118,64.20428711967087,c_win
D+ vs. V-,Party/Policy Bundle,Absolute,-0.3,Mean,0.5750747101384581,0.038138524258613624,0.5015853416620718,0.6491045108753575,0.5766282560652451,0.5757155191771747,1,0,0,1000,0.5750747101384576,0.03646319157680045,15.771376154147363,1.4744407196533876e-28,0.5027083067049029,0.6474411135720123,97.31287277697331,c_win
D+ vs. V-,Party/Policy Bundle,Absolute,-0.1,Mean,0.7047416798715049,0.018363843157955067,0.6686873204283404,0.7398163773022783,0.704482748688964,0.7041799636244849,1,0,0,1000,0.7047416798715038,0.018756294405550294,37.57360940458256,2.6116612888583373e-113,0.6678255919685208,0.7416577677744869,289.31954453195175,c_win
D+ vs. V-,Party/Policy Bundle,Absolute,0.1,Mean,0.700511595426671,0.01957412773399915,0.6598737321351618,0.7374854576142819,0.7002111018698765,0.6996286987205645,1,0,0,1000,0.700511595426671,0.01914835170462139,36.58338880717367,4.518450486108012e-107,0.6628138674235949,0.738209323429747,272.1431785139717,c_win
D+ vs. V-,Party/Policy Bundle,Absolute,0.3,Mean,0.8026502036919628,0.0303415708467585,0.7409442465247108,0.8583927057962737,0.8036940391723912,0.8018924820068706,1,0,0,1000,0.802650203691963,0.03026430254325246,26.521351435237914,2.662324695118953e-47,0.7426138134811069,0.8626865939028192,100.97849887108055,c_win
D+ vs. V-,Party/Policy Bundle,Absolute,0.5,Mean,0.8683389899035778,0.032050395221611475,0.801897277496274,0.9271230107454494,0.8694512724875432,0.8686657721693553,1,0,0,1000,0.8683389899035776,0.03259882335938453,26.637126755484587,1.9268189903631543e-38,0.8033265042624187,0.9333514755447365,70.2345765136243,c_win
D+ vs. V-,Party/Policy Bundle,Absolute,0.7,Mean,0.8653836964279671,0.04522270791893779,0.771287334174162,0.952148511308219,0.870586883564071,0.8687146945662114,1,0,0,1000,0.8653836964279664,0.04603792221887761,18.79719272111547,9.217271113263385e-18,0.7712169782254829,0.95955041463045,28.939189362671602,c_win
D+ vs. V-,Party/Policy Bundle,Absolute,0.9,Mean,0.934754424129584,0.03373607105198611,0.8575143224750877,0.9873199104325301,0.9353169765448095,0.9324377744041412,1,0,0,1000,0.934754424129584,0.033646895169548746,27.781298078746932,1.125917639309806e-16,0.864258241933625,1.0052506063255429,18.715907424058244,c_win
D+ vs. V-,Party/Policy Bundle,Squared,-0.9,Mean,0.3093201450298718,0.0638095479465998,0.18661951415835454,0.44317410981056227,0.30972821874574985,0.31043737103133057,1,0,0,1000,0.3093201450298718,0.06344878008072738,4.8751157175333635,2.6463073990626943e-5,0.18024713206985923,0.43839315798988443,33.09787973881197,c_win
D+ vs. V-,Party/Policy Bundle,Squared,-0.7,Mean,0.3934853268055108,0.05975021076643135,0.28016755946745736,0.5134723697627281,0.39132237396590075,0.3913844435205953,1,0,0,1000,0.3934853268055107,0.059229868487772,6.643359792141792,5.296114689919592e-8,0.27386381234962504,0.5131068412613964,40.95075764578326,c_win
D+ vs. V-,Party/Policy Bundle,Squared,-0.5,Mean,0.5233653677854183,0.05420186053259611,0.42076273095620453,0.627656339760593,0.5231426194406775,0.5240252222378102,1,0,0,1000,0.5233653677854182,0.05319089452696247,9.839378947088854,1.7782116709419014e-13,0.416634596069366,0.6300961395014704,52.09364489351688,c_win
D+ vs. V-,Party/Policy Bundle,Squared,-0.3,Mean,0.6685820612122416,0.036910359900685516,0.5974288773905996,0.7402270933914317,0.6673309868501931,0.6665908743766084,1,0,0,1000,0.6685820612122413,0.03697710628160478,18.080973024783304,4.698580441910327e-30,0.5950004493338122,0.7421636730906703,80.36817281402998,c_win
D+ vs. V-,Party/Policy Bundle,Squared,-0.1,Mean,0.6802680724760771,0.018317775608227414,0.6456457252693102,0.7168674851098519,0.6807745165602707,0.6801039304185701,1,0,0,1000,0.680268072476077,0.018636757156399578,36.50141850147376,1.3435175021771673e-112,0.6435933221939498,0.7169428227582042,301.17646726566045,c_win
D+ vs. V-,Party/Policy Bundle,Squared,0.1,Mean,0.7113764962663081,0.019097000980074053,0.6710043385464695,0.7455582997090062,0.7112897159580027,0.7107467608400316,1,0,0,1000,0.7113764962663063,0.018661184987627463,38.12064971961617,6.632831227273396e-114,0.6746452453116993,0.7481077472209132,284.9658986397643,c_win
D+ vs. V-,Party/Policy Bundle,Squared,0.3,Mean,0.8242195858270542,0.02823908519704476,0.7649432580075441,0.8769581206753316,0.8255810234211093,0.823663492014766,1,0,0,1000,0.8242195858270543,0.02927477653023673,28.15459872001931,3.3970450080454838e-46,0.7660541441449075,0.8823850275092012,89.32496611789591,c_win
D+ vs. V-,Party/Policy Bundle,Squared,0.5,Mean,0.7629008285809069,0.045183544937440284,0.68176584107927,0.8480731495168512,0.7636971264196741,0.764177321326772,1,0,0,1000,0.7629008285809068,0.0453844654613371,16.809734802998175,4.8850008401558175e-22,0.671708331663242,0.8540933254985716,49.23481149630709,c_win
D+ vs. V-,Party/Policy Bundle,Squared,0.7,Mean,0.8755448244818814,0.04344025453386131,0.784331879732613,0.9511054130497397,0.876828202993765,0.8759209254215167,1,0,0,1000,0.8755448244818814,0.044210898645526596,19.803823294835286,2.5818198627458366e-17,0.7847127886007044,0.9663768603630585,26.265980659427154,c_win
D+ vs. V-,Party/Policy Bundle,Squared,0.9,Mean,0.9408188011673358,0.02596282594099551,0.880979540764255,0.9811823219064808,0.9413924062828374,0.9391860969500485,1,0,0,1000,0.9408188011673361,0.025232694594547102,37.28570476855259,4.951643506835961e-25,0.8890821450309233,0.9925554573037488,27.413964628144765,c_win
D+ vs. V-,Policy Rank,Absolute,-0.9,Mean,0.4533321506629269,0.07100947546341141,0.3233702500320126,0.5943521101294268,0.45125435959711224,0.451504557586733,1,0,0,1000,0.4533321506629269,0.07288343614665282,6.219961278317779,1.2384464651573554e-6,0.3037196037757269,0.6029446975501269,26.739916529528006,c_win
D+ vs. V-,Policy Rank,Absolute,-0.7,Mean,0.47992177338539654,0.04941586839473285,0.38679607019655976,0.5816592688254641,0.4769491960091161,0.479681874148516,1,0,0,1000,0.4799217733853965,0.048963468877454536,9.801629345064208,4.356704997258684e-14,0.38198808174711185,0.5778554650236811,60.2340986683389,c_win
D+ vs. V-,Policy Rank,Absolute,-0.5,Mean,0.5092238750536422,0.03315734603648428,0.44290226044767356,0.5733748202099768,0.5089334681907708,0.5088182301399871,1,0,0,1000,0.5092238750536418,0.03430158104321998,14.845492818888431,2.1415749083008267e-28,0.4412721258669561,0.5771756242403274,113.9091495961884,c_win
D+ vs. V-,Policy Rank,Absolute,-0.3,Mean,0.5843533875529026,0.027496416885622658,0.530224430168178,0.6415129383175627,0.5863837543402624,0.5860425065452779,1,0,0,1000,0.5843533875529039,0.02674561404102185,21.848568765579103,2.4815371398394226e-50,0.5315414273705206,0.6371653477352872,163.24293894834446,c_win
D+ vs. V-,Policy Rank,Absolute,-0.1,Mean,0.6953570677472958,0.017833442041904735,0.6599868523707576,0.7304597853023498,0.6956475950619101,0.6956197366927414,1,0,0,1000,0.6953570677472966,0.018074847939283337,38.47097746454775,3.693225076106843e-118,0.6597878448423627,0.7309262906522304,300.67785059772496,c_win
D+ vs. V-,Policy Rank,Absolute,0.1,Mean,0.7203728579433073,0.018288367834644104,0.6826186534611961,0.7538353418832978,0.7191346524786619,0.7192409188524154,1,0,0,1000,0.7203728579433069,0.01778071716588998,40.51427460559631,1.3322027623204388e-125,0.6853861429418413,0.7553595729447724,308.7407471836518,c_win
D+ vs. V-,Policy Rank,Absolute,0.3,Mean,0.7749027788792147,0.02357290212062121,0.7275592284058771,0.8202860589644223,0.7752302437784904,0.7748680639767138,1,0,0,1000,0.7749027788792153,0.02326950241641884,33.30121826466078,1.4628461808246995e-67,0.7288891004090386,0.820916457349392,137.0541208872383,c_win
D+ vs. V-,Policy Rank,Absolute,0.5,Mean,0.8059945673132652,0.02667508999338645,0.748846215321982,0.8519575963286196,0.805422241953738,0.8037809670536279,1,0,0,1000,0.8059945673132646,0.026951007725751017,29.90591578299897,2.695477528761681e-54,0.752577338213067,0.8594117964134621,108.7808248682444,c_win
D+ vs. V-,Policy Rank,Absolute,0.7,Mean,0.8672217241178867,0.03175357536477207,0.7988313232015347,0.9235571921557881,0.8681862887242701,0.8657821381916989,1,0,0,1000,0.8672217241178863,0.03104735236285449,27.93222797173015,5.239432583088528e-36,0.8051132297571622,0.9293302184786105,59.787373562818246,c_win
D+ vs. V-,Policy Rank,Absolute,0.9,Mean,0.8800043677138198,0.05770893464007279,0.7544072072528542,0.9827004855623157,0.8849500532605334,0.8812938152223107,1,0,0,1000,0.8800043677138193,0.058255427806975624,15.105963527203654,1.4873592804630826e-13,0.7596004023761385,1.0004083330515001,23.373859487518317,c_win
D+ vs. V-,Policy Rank,Squared,-0.9,Mean,0.36623115250399385,0.08182424872849153,0.21383482426016415,0.527116836335175,0.3610459941121923,0.36332601396803016,1,0,0,1000,0.366231152503994,0.08363011041136582,4.379178153688304,2.4757511999142103e-4,0.1926129882322987,0.5398493167756894,21.613642441154358,c_win
D+ vs. V-,Policy Rank,Squared,-0.7,Mean,0.5062716772736895,0.043541131654575155,0.4211141594862935,0.5931023103419886,0.5070715766329754,0.5073973720979669,1,0,0,1000,0.5062716772736894,0.04387769568939484,11.538246695029938,4.5718293383177475e-18,0.4188108837826832,0.5937324707646956,72.377532244019,c_win
D+ vs. V-,Policy Rank,Squared,-0.5,Mean,0.5208067320837734,0.029951211944606627,0.46030232065527604,0.5776503963192693,0.5199256720215896,0.5208775381449601,1,0,0,1000,0.5208067320837731,0.029666497058558606,17.55538347030842,5.025241921566922e-38,0.46218279981483296,0.5794306643527133,148.21466309760996,c_win
D+ vs. V-,Policy Rank,Squared,-0.3,Mean,0.6292018455006197,0.02416074911807683,0.5823703716499028,0.6766692379354545,0.6285344304819167,0.6293903621688224,1,0,0,1000,0.629201845500621,0.023952010607840944,26.269270492667747,5.956084671393236e-69,0.5819902736960542,0.6764134173051878,214.40403417030095,c_win
D+ vs. V-,Policy Rank,Squared,-0.1,Mean,0.7133437041609632,0.020498575292654073,0.6738012999886243,0.7518304607461945,0.7149485067342982,0.7137497439483934,1,0,0,1000,0.7133437041609622,0.020729177079874032,34.41254331574734,7.041748969069389e-93,0.6725012271524643,0.75418618116946,230.93992580259084,c_win
D+ vs. V-,Policy Rank,Squared,0.1,Mean,0.7240122490477461,0.020755085698704222,0.6810922657393028,0.7628265037630606,0.7237233560063081,0.7229421121762538,1,0,0,1000,0.724012249047746,0.02059186356936431,35.160112954754624,1.4395361131780305e-96,0.683448056526151,0.7645764415693409,239.61630924097187,c_win
D+ vs. V-,Policy Rank,Squared,0.3,Mean,0.7434539253457254,0.021401214525794562,0.7012742837706007,0.7845814171306877,0.7440367947119684,0.7435230832870368,1,0,0,1000,0.7434539253457243,0.021219328644691147,35.03663748248363,9.265204604624454e-86,0.701603294224094,0.7853045564673546,193.67693289258705,c_win
D+ vs. V-,Policy Rank,Squared,0.5,Mean,0.8047664415536843,0.023597879300243093,0.7569027807086648,0.8473892151220531,0.8032297097325591,0.8034512605582123,1,0,0,1000,0.804766441553682,0.02366170457297716,34.011346860985036,1.2236966068475689e-65,0.7579440409042157,0.8515888422031483,126.95562432054808,c_win
D+ vs. V-,Policy Rank,Squared,0.7,Mean,0.8204135026805218,0.03423278929793991,0.750068757313364,0.8833962044205178,0.8187400138722529,0.8186213149221194,1,0,0,1000,0.8204135026805223,0.03349828036237881,24.4912124982365,5.885304000143279e-37,0.7536523849297482,0.8871746204312964,73.05577836115376,c_win
D+ vs. V-,Policy Rank,Squared,0.9,Mean,0.8839125307336511,0.0595019446448424,0.7479006503782663,0.9821515314185953,0.8915640281522347,0.8842490135044746,1,0,0,1000,0.8839125307336514,0.05976726520179254,14.789241698600275,6.326287343745243e-12,0.7588768498108097,1.0089482116564932,19.132575647532054,c_win
D+ vs. V-,Policy Rating,Absolute,-0.9,Mean,0.22466903136902636,0.07899303756978034,0.07651058363359195,0.38481703057759287,0.220516198343486,0.22270787579480142,1,0,0,1000,0.22466903136902638,0.07947582461452916,2.826885187523479,0.011151711476080906,0.057730330663698676,0.39160773207435406,18.05100356689785,c_win
D+ vs. V-,Policy Rating,Absolute,-0.7,Mean,0.372455278353246,0.07829151949293488,0.22994992199518433,0.5249455151508037,0.366994794345781,0.37035691777382246,1,0,0,1000,0.3724552783532461,0.08140721526963307,4.575212124866544,1.8340137047031111e-4,0.20264875643198865,0.5422618002745035,20.010943985568908,c_win
D+ vs. V-,Policy Rating,Absolute,-0.5,Mean,0.45261251546091763,0.03544516711320653,0.38273667390578714,0.5195779938674685,0.452338728766028,0.45258262036701824,1,0,0,1000,0.45261251546091724,0.03528513794152714,12.827284853213985,4.511688094522438e-23,0.38263209852622837,0.5225929323956061,102.91733909023257,c_win
D+ vs. V-,Policy Rating,Absolute,-0.3,Mean,0.5560504710034562,0.027190615653897906,0.5040239518285294,0.6134322584618627,0.5577667370411479,0.5570807716022649,1,0,0,1000,0.5560504710034563,0.027567914538411946,20.170204395718056,2.422043430419168e-47,0.5016384883456589,0.6104624536612536,173.35138520796443,c_win
D+ vs. V-,Policy Rating,Absolute,-0.1,Mean,0.689294348004755,0.016424104644662027,0.6570466013964029,0.7203518582175342,0.6881388872491119,0.6890635413763949,1,0,0,1000,0.689294348004757,0.01720378306261847,40.06644035767353,2.243466707828889e-126,0.655446847871527,0.723141848137987,318.2864343821932,c_win
D+ vs. V-,Policy Rating,Absolute,0.1,Mean,0.7054619794720988,0.01748218728234459,0.6704026182946917,0.7386399842781481,0.7042928571925751,0.7043710069495096,1,0,0,1000,0.7054619794720997,0.017193039063169872,41.031837180159,4.372619714221731e-130,0.6716373777922041,0.7392865811519952,322.6861315977226,c_win
D+ vs. V-,Policy Rating,Absolute,0.3,Mean,0.8418257033111295,0.020167027607020754,0.8005110347753835,0.8807493820520969,0.8421970308910605,0.8420150732051366,1,0,0,1000,0.8418257033111306,0.01980817365239957,42.49890565802625,1.1252342331932408e-86,0.8026932155722394,0.8809581910500218,153.17101653217543,c_win
D+ vs. V-,Policy Rating,Absolute,0.5,Mean,0.8607151200610121,0.023217669373973612,0.8154549284888614,0.9036119814156766,0.8613173944453696,0.8607561475425477,1,0,0,1000,0.8607151200610137,0.0228101917847022,37.733795848146165,5.784946940729114e-59,0.8154309093288102,0.9059993307932172,94.95860709745325,c_win
D+ vs. V-,Policy Rating,Absolute,0.7,Mean,0.9172379213331636,0.04383720166769839,0.8187504727828119,0.9893583918493636,0.9216506983695839,0.9158123244822871,1,0,0,1000,0.9172379213331638,0.04483472830684381,20.458201844242062,6.152262305774657e-17,0.824814117797566,1.0096617248687616,24.554865386549075,c_win
D+ vs. V-,Policy Rating,Absolute,0.9,Mean,0.9542262068425292,0.03634059373853244,0.868754096246519,1,0.9595595796122436,0.9531249264460129,1,0,0,1000,0.9542262068425291,0.03380284112855995,28.22917172001573,2.60257223282582e-10,0.8781040925507595,1.0303483211342988,9.275835469790191,c_win
D+ vs. V-,Policy Rating,Squared,-0.9,Mean,0.20789606495399285,0.07356444978618465,0.07769773082338603,0.3530503485516974,0.20253031823615297,0.207396640410897,1,0,0,1000,0.20789606495399282,0.0740323265952419,2.808179541494437,0.011555750959921295,0.05246711588305611,0.36332501402492956,18.17486814207891,c_win
D+ vs. V-,Policy Rating,Squared,-0.7,Mean,0.28421019946499715,0.07926717118554255,0.1366155804661562,0.4430019302139631,0.2792566519513086,0.2823427419126458,1,0,0,1000,0.28421019946499704,0.08107823388079677,3.5053822198797513,0.0021765239865319474,0.1152966019327083,0.4531237969972858,20.400564933081068,c_win
D+ vs. V-,Policy Rating,Squared,-0.5,Mean,0.4689097431019995,0.03417281423400934,0.40173700877813706,0.537213143518915,0.46808869995977764,0.4683087323043636,1,0,0,1000,0.46890974310199895,0.033148909651770024,14.145555556062188,1.126943808741724e-25,0.4031492964243576,0.5346701897796403,100.75646817591257,c_win
D+ vs. V-,Policy Rating,Squared,-0.3,Mean,0.5802848528077595,0.030007268407861082,0.5240697755515711,0.6375221540622078,0.5818204657105888,0.5810486260135362,1,0,0,1000,0.5802848528077594,0.02994853164555288,19.37607024195883,8.599781073017367e-44,0.5211387882784287,0.6394309173370901,159.76509939987676,c_win
D+ vs. V-,Policy Rating,Squared,-0.1,Mean,0.6858521010114383,0.01573089244112899,0.6551385002850606,0.7155627327210234,0.6858537784108947,0.685795185976139,1,0,0,1000,0.6858521010114392,0.016759302323679944,40.92366661602429,7.497626106416178e-133,0.6528861742653208,0.7188180277575577,337.2695515004744,c_win
D+ vs. V-,Policy Rating,Squared,0.1,Mean,0.7084321804365464,0.017200335114782108,0.6744826640291184,0.7429273178504228,0.707782641708146,0.7075331475920691,1,0,0,1000,0.7084321804365454,0.016739309667963696,42.32146931318015,1.2566365017082291e-136,0.6755050224991773,0.7413593383739135,335.69211278008163,c_win
D+ vs. V-,Policy Rating,Squared,0.3,Mean,0.8219458054781714,0.02279811883052871,0.7767662786006884,0.864555761880596,0.8227056054925094,0.8225311308773493,1,0,0,1000,0.821945805478173,0.02266536839444628,36.26439205283666,2.7810512376010468e-74,0.7771458998412826,0.8667457111150634,143.96070860508212,c_win
D+ vs. V-,Policy Rating,Squared,0.5,Mean,0.8647144199708828,0.02163143301226593,0.8198231854157563,0.9059423737360258,0.8657867573880157,0.8644671517101613,1,0,0,1000,0.8647144199708817,0.021665265956806262,39.91247657401718,2.1278330950185195e-61,0.8217067057286997,0.9077221342130637,95.56450623523097,c_win
D+ vs. V-,Policy Rating,Squared,0.7,Mean,0.9157502896722556,0.04800000365898243,0.802648115074894,0.9898496083248555,0.9214045299305494,0.9156061114598825,1,0,0,1000,0.9157502896722557,0.04841698373890535,18.913823599804438,7.906211171194015e-15,0.8151679868539118,1.0163325924905995,21.371001895340324,c_win
