"","V1","V2"
"1502",14626487,1
"1503",14627341,7
"1504",14629570,0
"1505",14630507,0
"1506",14631318,4
"1507",14631412,0
"1508",14631931,30
"1509",14632196,14
"1510",14633148,0
"1511",14633373,2
"1512",14634549,18
"1513",14634710,14
"1514",14635348,1
"1515",14637902,3
"1516",14640025,3
"1517",14640509,1
"1518",14642454,0
"1519",14642651,0
"1520",14642834,10
"1521",14643619,7
"1522",14646627,1
"1523",14647163,0
"1524",14649175,1
"1525",14649371,1
"1526",14649935,2
"1527",14650174,4
"1528",14650346,10
"1529",14651217,8
"1530",14651349,1
"1531",14651759,0
"1532",14654205,2
"1533",14654319,1
"1534",14654747,0
"1535",14654782,1
"1536",14655232,1
"1537",14656234,1
"1538",14658333,5
"1539",14658716,17
"1540",14658902,0
"1541",14659104,5
"1542",14659646,13
"1543",14660029,17
"1544",14660415,35
"1545",14661192,12
"1546",14665471,1
"1547",14665636,2
"1548",14666230,3
"1549",14666647,2
"1550",14668901,12
"1551",14669394,13
"1552",14670022,15
"1553",14670637,2
"1554",14670724,3
"1555",14671560,10
"1556",14672186,0
"1557",14674552,4
"1558",14674831,0
"1559",14676145,26
"1560",14676535,0
"1561",14676570,1
"1562",14678363,1
"1563",14678634,20
"1564",14679800,11
"1565",14680587,0
"1566",14681165,2
"1567",14681591,86
"1568",14681690,12
"1569",14681981,8
"1570",14683713,40
"1571",14683882,24
"1572",14684966,93
"1573",14685101,5
"1574",14685574,0
"1575",14687681,17
"1576",14689055,6
"1577",14690214,17
"1578",14690452,11
"1579",14691151,0
"1580",14692897,24
"1581",14693504,31
"1582",14694450,24
"1583",14697211,0
"1584",14698409,21
"1585",14698487,12
"1586",14698944,7
"1587",14698957,6
"1588",14699492,2
"1589",14700155,0
"1590",14700522,25
"1591",14702593,0
"1592",14703578,28
"1593",14703699,36
"1594",14703863,2
"1595",14705261,9
"1596",14706626,11
"1597",14707028,45
"1598",14707399,16
"1599",14710886,2
"1600",14712044,8
"1601",1454349,22
"1602",1455939,0
"1603",1455979,22
"1604",1456556,28
"1605",1457464,13
"1606",1458764,11
"1607",1460264,8
"1608",1460357,2
"1609",1460782,94
"1610",1461495,30
"1611",1461690,12
"1612",1461742,4
"1613",1462183,24
"1614",1462215,7
"1615",1462832,80
"1616",1463802,70
"1617",1464341,6
"1618",1466363,36
"1619",1467781,30
"1620",1469069,9
"1621",14714386,12
"1622",14715084,1
"1623",14715149,14
"1624",14715463,16
"1625",14715709,49
"1626",14717726,24
"1627",14718830,1
"1628",14719879,0
"1629",14719957,2
"1630",14720019,16
"1631",14720226,5
"1632",14722017,18
"1633",14723040,27
"1634",14724045,8
"1635",14724172,15
"1636",14725856,0
"1637",14726256,7
"1638",14728898,44
"1639",14731241,6
"1640",14732798,15
"1641",14733426,21
"1642",14733795,14
"1643",14733905,4
"1644",14734575,5
"1645",14735350,21
"1646",14736056,21
"1647",14736355,1
"1648",14736724,29
"1649",14737470,10
"1650",14738335,45
"1651",14738599,3
"1652",14739914,20
"1653",14740151,34
"1654",14741205,4
"1655",14743115,1
"1656",14746525,24
"1657",14746909,13
"1658",14747264,9
"1659",14747697,0
"1660",14750134,18
"1661",14750688,7
"1662",14750887,5
"1663",14751268,18
"1664",14751917,6
"1665",14754626,21
"1666",14756002,17
"1667",14756298,5
"1668",14758681,0
"1669",14759136,9
"1670",14760124,70
"1671",14764662,5
"1672",14764805,0
"1673",14765711,8
"1674",14770372,586
"1675",14773124,12
"1676",14773954,2
"1677",14775231,44
"1678",14775449,12
"1679",14775649,6
"1680",14776210,4
"1681",14777489,16
"1682",14779634,0
"1683",14781367,6
"1684",14782279,61
"1685",14782600,4
"1686",14783264,7
"1687",14783669,11
"1688",14783736,9
"1689",14785803,10
"1690",14786323,2
"1691",14787440,22
"1692",14788977,101
"1693",14791859,138
"1694",14792469,3
"1695",14794919,7
"1696",14795490,10
"1697",14797755,18
"1698",14799092,1
"1699",14799435,1
"1700",14800292,7
"1701",14801684,19
"1702",14802261,17
"1703",14803724,15
"1704",14804254,6
"1705",14807562,20
"1706",14809836,8
"1707",14813287,5
"1708",14813636,7
"1709",14814273,37
"1710",14819730,16
"1711",14820811,1
"1712",14820830,0
"1713",14820917,0
"1714",14820947,15
"1715",14821445,3
"1716",14822281,9
"1717",14822593,2
"1718",14823006,24
"1719",14823740,3
"1720",14823801,22
"1721",14824592,0
"1722",14825750,23
"1723",14827549,5
"1724",14829248,11
"1725",14829739,1
"1726",14831706,5
"1727",14834020,7
"1728",14834392,3
"1729",14834539,4
"1730",14835088,46
"1731",14835108,16
"1732",14835202,38
"1733",14835931,25
"1734",14836514,0
"1735",14838142,45
"1736",14838974,0
"1737",14839059,3
"1738",14841324,2
"1739",14841344,18
"1740",14842423,27
"1741",14843757,0
"1742",14844089,17
"1743",14844875,3
"1744",14846800,1
"1745",14848970,1
"1746",14852789,20
"1747",14856872,13
"1748",14858609,8
"1749",14859486,9
"1750",14860350,71
"1751",14860837,2
"1752",14861296,14
"1753",14862306,17
"1754",14862357,0
"1755",14862815,8
"1756",14864036,32
"1757",14864842,18
"1758",14869089,0
"1759",14869953,0
"1760",14870584,15
"1761",14873274,88
"1762",14876447,31
"1763",14882149,0
"1764",14883215,32
"1765",14883934,7
"1766",14884703,8
"1767",14884785,11
"1768",14884905,11
"1769",14885545,25
"1770",14885713,2
"1771",14887837,51
"1772",14888359,0
"1773",14894999,5
"1774",14895038,11
"1775",14895834,45
"1776",14896051,25
"1777",14901357,22
"1778",14901689,7
"1779",14902361,1
"1780",14905926,3
"1781",14906335,1
"1782",14909097,43
"1783",14909129,4
"1784",14912715,6
"1785",14913266,1
"1786",14913726,9
"1787",14914186,4
"1788",14915496,12
"1789",14916593,10
"1790",14917479,12
"1791",14919038,19
"1792",14919177,9
"1793",14920114,2
"1794",14920888,2
"1795",14922226,7
"1796",14923671,18
"1797",14923868,20
"1798",14924588,36
"1799",14927200,11
"1800",14928442,13
"1801",14929088,5
"1802",14931670,17
"1803",14932351,3
"1804",14934474,2
"1805",14935565,5
"1806",14936166,9
"1807",14939695,5
"1808",14940226,1
"1809",14940618,1
"1810",14940723,12
"1811",14943453,17
"1812",14945638,1
"1813",14947006,1
"1814",14947265,4
"1815",14949162,44
"1816",14949548,3
"1817",14949762,32
"1818",14954411,17
"1819",14957285,6
"1820",14957844,2
"1821",1469515,22
"1822",1469834,154
"1823",1470055,59
"1824",1472475,250
"1825",1473074,155
"1826",1474279,7
"1827",1474800,1
"1828",1474980,7
"1829",1475751,3
"1830",1475949,5
"1831",1477825,26
"1832",1478650,4
"1833",1478800,7
"1834",1478858,8
"1835",1480045,17
"1836",1480886,18
"1837",1481175,8
"1838",1482428,3
"1839",1483496,248
"1840",1483899,308
"1841",14963081,2
"1842",14963795,32
"1843",14964260,36
"1844",14964702,1
"1845",14965629,12
"1846",14966358,27
"1847",14969103,4
"1848",14970838,4
"1849",14972213,12
"1850",14972549,33
"1851",14973188,11
"1852",14973531,5
"1853",14973733,59
"1854",14977056,12
"1855",14980584,72
"1856",14982346,28
"1857",14983873,0
"1858",14984776,15
"1859",14984832,4
"1860",14986524,3
"1861",14987153,35
"1862",14990172,2
"1863",14992126,5
"1864",14994312,10
"1865",14995010,59
"1866",14996005,4
"1867",14996644,9
"1868",14997287,6
"1869",14999620,12
"1870",14999810,15
"1871",15005517,8
"1872",15008096,0
"1873",15008371,31
"1874",15008822,3
"1875",15009105,29
"1876",15009930,5
"1877",15010292,53
"1878",15011639,0
"1879",15013539,48
"1880",15013616,22
"1881",15013809,42
"1882",15016617,26
"1883",15017053,3
"1884",15017422,4
"1885",15018228,21
"1886",15019613,9
"1887",15019841,21
"1888",15020928,5
"1889",15022296,15
"1890",15022776,0
"1891",15023884,10
"1892",15026140,0
"1893",15029422,12
"1894",15031290,9
"1895",15033468,6
"1896",15034506,2
"1897",15034893,14
"1898",15035799,89
"1899",15036292,23
"1900",15037042,7
"1901",15037686,6
"1902",15037935,8
"1903",15038016,23
"1904",15038040,44
"1905",15038200,30
"1906",15042153,4
"1907",15043253,11
"1908",15045252,7
"1909",15045962,11
"1910",15046979,90
"1911",15051695,55
"1912",15051706,2
"1913",15052107,28
"1914",15053004,102
"1915",15054143,0
"1916",15056681,2
"1917",15056758,2
"1918",15057038,33
"1919",15057182,37
"1920",15059418,10
"1921",15061423,19
"1922",15062180,28
"1923",15062772,8
"1924",15064372,38
"1925",15064392,16
"1926",15066887,8
"1927",15066915,1
"1928",15069800,1
"1929",15070944,110
"1930",15073538,18
"1931",15073594,7
"1932",15074043,4
"1933",15074329,28
"1934",15074497,1
"1935",15075845,2
"1936",15076487,15
"1937",15076866,12
"1938",15078438,88
"1939",15079028,0
"1940",15082783,0
"1941",15087488,4
"1942",15087984,43
"1943",15088154,30
"1944",15090209,39
"1945",15090506,8
"1946",15091497,11
"1947",15091967,10
"1948",15094904,2
"1949",15095470,75
"1950",15097056,0
"1951",15100080,6
"1952",15100374,14
"1953",15101385,29
"1954",15102627,1
"1955",15103612,43
"1956",15104109,0
"1957",15104984,74
"1958",15106367,25
"1959",15107130,0
"1960",15109181,1
"1961",15109980,1
"1962",15110753,13
"1963",15113748,12
"1964",15118763,66
"1965",15118772,63
"1966",15120135,5
"1967",15122504,0
"1968",15124931,100
"1969",15128551,42
"1970",15128562,33
"1971",15130513,34
"1972",15134136,5
"1973",15134220,5
"1974",15137315,110
"1975",15137323,7
"1976",15138280,2
"1977",15138403,17
"1978",15139703,1
"1979",15140565,46
"1980",15140902,50
"1981",15141773,22
"1982",15141843,3
"1983",15142377,0
"1984",15144664,20
"1985",15144697,37
"1986",15145926,53
"1987",15146834,9
"1988",15147065,4
"1989",15147150,5
"1990",15150606,8
"1991",15152450,13
"1992",15155887,2
"1993",15156457,60
"1994",15157997,1
"1995",15158328,130
"1996",15158777,67
"1997",15159387,3
"1998",15162279,10
"1999",15163303,40
"2000",15163637,28
"2001",15167017,15
"2002",15168084,103
"2003",15168878,29
"2004",15169777,8
"2005",15170834,14
"2006",15171894,0
"2007",15172426,32
"2008",15173059,6
"2009",15174199,32
"2010",15174667,87
"2011",15174917,0
"2012",15176261,1
"2013",15176749,5
"2014",15176938,10
"2015",15177587,15
"2016",15178479,53
"2017",15178960,4
"2018",15180004,4
"2019",15181215,4
"2020",15182656,26
"2021",15183952,4
"2022",15184030,0
"2023",15184564,40
"2024",15187688,3
"2025",15188744,24
"2026",15188876,17
"2027",15190708,0
"2028",15192250,5
"2029",15194316,1
"2030",15196802,41
"2031",15199452,1
"2032",15202283,90
"2033",15203640,2
"2034",15204093,0
"2035",15205341,12
"2036",15206668,1
"2037",15207753,6
"2038",15208882,3
"2039",15209609,14
"2040",15210673,1
"2041",1484863,111
"2042",1485781,29
"2043",1486867,0
"2044",1489276,7
"2045",1490153,33
"2046",1490647,9
"2047",1490874,0
"2048",1491588,0
"2049",1492964,1
"2050",1493476,3
"2051",1495507,33
"2052",1495540,71
"2053",1495699,12
"2054",1495784,1
"2055",1496543,17
"2056",1497168,0
"2057",1497223,2
"2058",1500786,68
"2059",1501579,8
"2060",1502219,0
"2061",15210797,0
"2062",15211374,12
"2063",15211588,56
"2064",15212522,4
"2065",15214231,4
"2066",15214737,2
"2067",15215534,17
"2068",15216124,39
"2069",15220357,0
"2070",15223328,18
"2071",15223929,13
"2072",15224465,6
"2073",15226821,16
"2074",15227464,2
"2075",15228336,2
"2076",15228885,32
"2077",15232611,1
"2078",15232737,26
"2079",15234292,9
"2080",15235062,2
"2081",15235725,68
"2082",15236214,2
"2083",15237570,1
"2084",15239434,570
"2085",15239544,3
"2086",15245455,18
"2087",15245832,4
"2088",15248375,36
"2089",15249433,3
"2090",15255404,9
"2091",15265068,11
"2092",15266491,36
"2093",15267991,0
"2094",15268047,1
"2095",15270486,17
"2096",15270603,4
"2097",15275630,13
"2098",15278031,2
"2099",15279894,2
"2100",15280245,9
"2101",15280272,24
"2102",15280714,21
"2103",15288294,7
"2104",15289147,17
"2105",15293310,0
"2106",15297061,25
"2107",15297498,20
"2108",15298253,7
"2109",15298638,18
"2110",15299988,27
"2111",15303463,0
"2112",15304313,5
"2113",15310400,9
"2114",15313246,10
"2115",15313389,5
"2116",15313849,5
"2117",15317167,71
"2118",15318201,7
"2119",15318921,269
"2120",15320308,279
"2121",15324156,85
"2122",15326418,5
"2123",15326768,25
"2124",15330504,3
"2125",15331275,30
"2126",15332796,5
"2127",15334188,15
"2128",15334820,5
"2129",15336880,8
"2130",15339420,18
"2131",15339728,32
"2132",15340761,0
"2133",15341159,1
"2134",15342559,100
"2135",15343489,38
"2136",15345890,0
"2137",15346336,0
"2138",15347153,4
"2139",15349327,7
"2140",15349959,160
"2141",15352135,8
"2142",15352676,25
"2143",15355223,0
"2144",15355396,49
"2145",15359030,18
"2146",15360837,8
"2147",15361400,4
"2148",15364226,25
"2149",15365363,0
"2150",15366083,48
"2151",15366128,19
"2152",15366748,1
"2153",15368209,45
"2154",15369854,4
"2155",15372479,12
"2156",15372781,23
"2157",15373045,22
"2158",15373376,41
"2159",15374028,40
"2160",15374767,0
"2161",15376638,1
"2162",15377140,33
"2163",15379181,34
"2164",15381389,24
"2165",15382742,0
"2166",15383533,58
"2167",15386302,33
"2168",15386555,57
"2169",15387273,4
"2170",15387586,0
"2171",15388278,38
"2172",15389977,42
"2173",15396905,1
"2174",15399082,8
"2175",15400083,46
"2176",15403954,22
"2177",15405998,51
"2178",15408268,38
"2179",15408445,52
"2180",15409354,3
"2181",15409501,40
"2182",15409790,6
"2183",15410411,20
"2184",15411732,8
"2185",15413970,26
"2186",15415131,6
"2187",15415242,73
"2188",15415308,257
"2189",15416114,111
"2190",15416359,5
"2191",15423176,4
"2192",15425239,0
"2193",15429654,13
"2194",15433640,32
"2195",15434350,71
"2196",15434776,2
"2197",15434813,46
"2198",15439248,7
"2199",15441458,63
"2200",15442589,49
"2201",15445742,6
"2202",15446594,111
"2203",15449374,6
"2204",15450170,0
"2205",15451081,55
"2206",15451117,11
"2207",15451497,50
"2208",15453131,0
"2209",15453818,20
"2210",15455481,13
"2211",15458437,6
"2212",15461469,14
"2213",15462636,26
"2214",15468450,6
"2215",15470955,73
"2216",15471202,8
"2217",15471561,61
"2218",15474439,33
"2219",15476622,20
"2220",15478163,2
"2221",15478289,4
"2222",15478528,0
"2223",15484049,13
"2224",15487559,75
"2225",15488855,77
"2226",15490324,22
"2227",15499384,18
"2228",15507631,35
"2229",15507768,4
"2230",15508543,41
"2231",15510182,12
"2232",15511640,4
"2233",15512603,25
"2234",15521779,1
"2235",15522791,9
"2236",15528116,9
"2237",15528443,0
"2238",15530103,8
"2239",15531213,30
"2240",15532492,14
"2241",15538119,16
"2242",15538778,31
"2243",15540811,84
"2244",15541608,226
"2245",15541617,24
"2246",15542745,66
"2247",15544229,31
"2248",15544916,10
"2249",15544948,5
"2250",15546252,5
"2251",15552403,3
"2252",15554252,22
"2253",15555395,183
"2254",15557483,0
"2255",15557838,63
"2256",15564322,8
"2257",15567348,7
"2258",15568077,32
"2259",15569508,12
"2260",15570492,8
"2261",1502609,11
"2262",1502855,6
"2263",1505143,32
"2264",1506413,0
"2265",1506882,1
"2266",1508732,136
"2267",1509886,53
"2268",1511842,11
"2269",1512001,34
"2270",1514323,21
"2271",1514643,6
"2272",1515460,2
"2273",1516348,90
"2274",1516640,0
"2275",1516851,2
"2276",1518612,0
"2277",1518899,0
"2278",1520239,119
"2279",1520340,157
"2280",1520511,5
"2281",15570889,14
"2282",15571066,7
"2283",15571583,32
"2284",15572855,6
"2285",15573044,7
"2286",15573438,73
"2287",15573537,65
"2288",15573603,1
"2289",15574762,227
"2290",15575373,4
"2291",15575888,33
"2292",15577389,27
"2293",15589059,62
"2294",15593745,17
"2295",15596822,89
"2296",15599776,30
"2297",15603190,6
"2298",15604523,6
"2299",15605323,29
"2300",15606230,38
"2301",15608806,65
"2302",15609195,8
"2303",15609651,41
"2304",15610674,28
"2305",15614209,3
"2306",15616350,4
"2307",15616852,15
"2308",15617115,12
"2309",15617273,2
"2310",15623157,9
"2311",15627463,1
"2312",15630990,0
"2313",15631600,9
"2314",15632488,41
"2315",15632922,90
"2316",15635796,7
"2317",15636036,21
"2318",15638891,0
"2319",15640363,325
"2320",15641399,23
"2321",15641483,5
"2322",15642346,55
"2323",15642361,3
"2324",15645308,66
"2325",15646234,58
"2326",15646522,14
"2327",15646994,56
"2328",15648808,66
"2329",15650041,7
"2330",15650952,1
"2331",15655830,2
"2332",15655848,10
"2333",15656288,53
"2334",15665187,20
"2335",15666009,22
"2336",15666727,5
"2337",15669805,15
"2338",15670564,1
"2339",15672824,4
"2340",15673475,3
"2341",15674817,3
"2342",15675072,2
"2343",15677491,67
"2344",15680483,1
"2345",15681574,24
"2346",15682781,5
"2347",15683383,12
"2348",15684300,42
"2349",15686214,0
"2350",15688320,21
"2351",15689041,12
"2352",15691484,2
"2353",15692303,1
"2354",15693840,0
"2355",15695124,1
"2356",15697400,40
"2357",15697491,1
"2358",15698495,41
"2359",15700114,2
"2360",15701819,1
"2361",100872,2
"2362",101002,4
"2363",101407,5
"2364",102235,4
"2365",102807,12
"2366",102910,28
"2367",103270,35
"2368",103785,2
"2369",104687,19
"2370",105249,0
"2371",105392,5
"2372",106987,0
"2373",108699,14
"2374",109281,4
"2375",111564,4
"2376",111879,7
"2377",112791,45
"2378",113223,1
"2379",114631,8
"2380",115575,4
"2381",15702951,5
"2382",15707663,0
"2383",15708517,50
"2384",15709368,19
"2385",15709662,1
"2386",15711384,0
"2387",15712800,2
"2388",15712813,0
"2389",15713694,42
"2390",15715987,0
"2391",15716626,0
"2392",15719694,9
"2393",15720305,21
"2394",15722019,2
"2395",15722087,0
"2396",15722141,0
"2397",15722989,0
"2398",15723646,1
"2399",15725624,4
"2400",15727220,1
"2401",15727757,0
"2402",15729052,2
"2403",15729056,2
"2404",15733013,3
"2405",15733495,0
"2406",15736266,7
"2407",15738147,12
"2408",15739807,2
"2409",15742921,3
"2410",15743170,4
"2411",15743510,0
"2412",15747196,11
"2413",15748089,0
"2414",15749540,1
"2415",15750386,26
"2416",15751362,9
"2417",15751584,14
"2418",15751881,1
"2419",15753375,0
"2420",15753984,0
"2421",15757914,107
"2422",15760482,0
"2423",15767705,10
"2424",15769355,0
"2425",15775502,3
"2426",15776127,3
"2427",15776890,2
"2428",15780702,0
"2429",15780731,0
"2430",15784222,1
"2431",15786161,13
"2432",15790784,2
"2433",15792562,18
"2434",15797337,2
"2435",15797826,6
"2436",15798803,1
"2437",15798880,0
"2438",15799020,5
"2439",15799888,6
"2440",15800474,10
"2441",15801397,6
"2442",15805888,2
"2443",15806190,9
"2444",15808104,11
"2445",15809546,15
"2446",15810255,0
"2447",15810321,0
"2448",15811472,3
"2449",15812194,25
"2450",15813333,0
"2451",15814482,0
"2452",15815195,0
"2453",15816529,21
"2454",15817741,2
"2455",15817857,8
"2456",15819338,1
"2457",15819810,0
"2458",15819832,9
"2459",15820822,0
"2460",15824653,2
"2461",15826527,77
"2462",15826886,84
"2463",15827828,5
"2464",15828136,5
"2465",15828711,59
"2466",15830324,1
"2467",15843336,1
"2468",15843373,10
"2469",15845158,0
"2470",15845717,0
"2471",15845847,0
"2472",15848833,6
"2473",15849949,53
"2474",15850249,17
"2475",15851215,3
"2476",15851286,0
"2477",15851625,1
"2478",15852858,52
"2479",15853418,7
"2480",15854509,3
"2481",15856978,34
"2482",15857189,1
"2483",15859851,15
"2484",15865881,36
"2485",15869280,0
"2486",15869871,12
"2487",15869897,2
"2488",15873974,2
"2489",15875149,7
"2490",15878819,40
"2491",15878887,77
"2492",15880566,11
"2493",15881915,1
"2494",15884739,5
"2495",15886054,37
"2496",15890036,11
"2497",15890677,42
"2498",15895424,84
"2499",15896774,13
"2500",15897795,48
"2501",1520635,6
"2502",1521250,0
