"STORE","WEEK","UPC","MOVE","PRICE","SALE","DESCRIP","SIZE","NITEM","set_size","total_move","share","occasion"
2,97,1313006025,4,2.72,"","MIX N EAT CREAM OF W","12 OZ","2516401",38,164.0,0.024390243902439,"2_97"
2,97,1313006035,2,2.72,"","~MIX N EAT BROWN SUG","12.5 O","2516441",38,164.0,0.01219512195122,"2_97"
2,97,1313006057,1,2.72,"","INST CRM OF WHT-VARI","12.5 O","2516621",38,164.0,0.00609756097561,"2_97"
2,97,1313006058,1,2.72,"","~INS CREAM OF WHEAT-","11.2 O","2516221",38,164.0,0.00609756097561,"2_97"
2,97,1600064030,1,1.81,"","TOTAL QUICK OATMEAL-","15 OZ","2504801",38,164.0,0.00609756097561,"2_97"
2,97,1600064040,3,2.18,"","TOTAL INST OATMEAL-R","10 OZ","2504701",38,164.0,0.018292682926829,"2_97"
2,97,1600064060,3,2.18,"","TOTAL OATMEAL VARIET","10.5 O","2504841",38,164.0,0.018292682926829,"2_97"
2,97,1600064070,1,2.18,"","TOTAL OATMEAL MAPLE/","12 OZ","2504821",38,164.0,0.00609756097561,"2_97"
2,97,1600065240,1,2.75,"","OATMEAL SWIRLER MAPL","12.8 O","2504921",38,164.0,0.00609756097561,"2_97"
2,97,1600065450,3,2.75,"","TOTAL OATMEAL SWLR V","13.3 O","2504861",38,164.0,0.018292682926829,"2_97"
2,97,1600065460,1,2.72,"","OATMEAL SWIRLERS STR","12.8 O","2508341",38,164.0,0.00609756097561,"2_97"
2,97,1800063070,7,2.15,"","PILS FARINA","27.5 O","2517601",38,164.0,0.042682926829268,"2_97"
2,97,3000001020,10,1.98,"","QUAKER OATS REGULAR","18 OZ","2500501",38,164.0,0.060975609756098,"2_97"
2,97,3000001040,10,3.43,"","QUAKER OLD FASHIONED","42 OZ","2500751",38,164.0,0.060975609756098,"2_97"
2,97,3000001180,24,1.98,"","QUICK QUAKER OATS","18 OZ","2500701",38,164.0,0.146341463414634,"2_97"
2,97,3000001190,4,2.88,"","QUAKER INST OATML MP","15 OZ","2522401",38,164.0,0.024390243902439,"2_97"
2,97,3000001200,9,3.43,"","QUICK QUAKER OATS","42 OZ","2500801",38,164.0,0.054878048780488,"2_97"
2,97,3000001210,12,2.88,"","QUAKER INSTANT OATME","12 OZ","2500901",38,164.0,0.073170731707317,"2_97"
2,97,3000001240,1,2.88,"","QUAKER INST OATML RS","13 OZ","2522111",38,164.0,0.00609756097561,"2_97"
2,97,3000001350,2,2.88,"","QUAKER INST OAT & CI","16.25O","2522561",38,164.0,0.01219512195122,"2_97"
2,97,3000001370,1,2.88,"","QUAKER INST OAT-HONE","12.5 O","2522581",38,164.0,0.00609756097561,"2_97"
2,97,3000001380,7,2.88,"","QUAKER INST OATML AP","12.5 O","2522151",38,164.0,0.042682926829268,"2_97"
2,97,3000001460,7,2.88,"","QUAKER OAT VARIETY","13.3 O","2522051",38,164.0,0.042682926829268,"2_97"
2,97,3000001570,2,3.49,"","~QUAKER MAPLE OATMEA","22.5 O","2522521",38,164.0,0.01219512195122,"2_97"
2,97,3000001760,2,3.49,"","QUAKER VRTY INST OAT","20.75O","2522541",38,164.0,0.01219512195122,"2_97"
2,97,3000001800,3,2.88,"","QUAKER INST OATML PE","12.5 O","2522281",38,164.0,0.018292682926829,"2_97"
2,97,3000001820,1,2.68,"B","QUAKER INSTANT STRAW","12.5 O","2522251",38,164.0,0.00609756097561,"2_97"
2,97,3000001880,2,2.88,"","QUAKER FRUIT & CREAM","12.5 O","2522321",38,164.0,0.01219512195122,"2_97"
2,97,3000002190,5,2.15,"","KRETSCHMER WHEAT GER","12 OZ","2519701",38,164.0,0.030487804878049,"2_97"
2,97,3000002350,4,2.09,"","KRETCHMER HONEY WHT","10 OZ","2519760",38,164.0,0.024390243902439,"2_97"
2,97,3000003790,3,1.85,"","QUAKER INSTANT GRITS","12 OZ","2522601",38,164.0,0.018292682926829,"2_97"
2,97,3000004170,9,1.08,"","QUAKER Q/W HOMINY GR","24 OZ","2501201",38,164.0,0.054878048780488,"2_97"
2,97,3000004760,2,1.84,"","QUAKER INSTANT GRITS","12 OZ","2501251",38,164.0,0.01219512195122,"2_97"
2,97,3000007060,7,2.0,"","QUAKER HOT OAT BRAN","16 OZ","2522001",38,164.0,0.042682926829268,"2_97"
2,98,1112600301,3,1.75,"","COCO WHEATS","21 OZ","2519001",35,186.0,0.016129032258065,"2_98"
2,98,1313000602,2,2.99,"","NABISCO CREAM OF WHT","28 OZ","2516650",35,186.0,0.010752688172043,"2_98"
2,98,1313000612,6,3.08,"","CREAM OF WHEAT QUICK","28 OZ","2516701",35,186.0,0.032258064516129,"2_98"
2,98,1313000622,3,3.03,"","CREAM OF WHEAT INSTA","28 OZ","2516601",35,186.0,0.016129032258065,"2_98"
2,98,1313000698,3,1.66,"","NABISCO CREAM OF RIC","14 OZ","2516900",35,186.0,0.016129032258065,"2_98"
2,98,1313006025,3,2.72,"","MIX N EAT CREAM OF W","12 OZ","2516401",35,186.0,0.016129032258065,"2_98"
2,98,1313006035,2,2.72,"","~MIX N EAT BROWN SUG","12.5 O","2516441",35,186.0,0.010752688172043,"2_98"
2,98,1313006057,2,2.72,"","INST CRM OF WHT-VARI","12.5 O","2516621",35,186.0,0.010752688172043,"2_98"
2,98,1600064030,1,1.81,"","TOTAL QUICK OATMEAL-","15 OZ","2504801",35,186.0,0.005376344086022,"2_98"
2,98,1600064040,8,2.18,"","TOTAL INST OATMEAL-R","10 OZ","2504701",35,186.0,0.043010752688172,"2_98"
2,98,1600064060,4,2.18,"","TOTAL OATMEAL VARIET","10.5 O","2504841",35,186.0,0.021505376344086,"2_98"
2,98,1600064070,1,2.18,"","TOTAL OATMEAL MAPLE/","12 OZ","2504821",35,186.0,0.005376344086022,"2_98"
2,98,1600065240,3,2.75,"","OATMEAL SWIRLER MAPL","12.8 O","2504921",35,186.0,0.016129032258065,"2_98"
2,98,1600065460,2,2.72,"","OATMEAL SWIRLERS STR","12.8 O","2508341",35,186.0,0.010752688172043,"2_98"
2,98,3000001020,12,1.98,"","QUAKER OATS REGULAR","18 OZ","2500501",35,186.0,0.064516129032258,"2_98"
2,98,3000001040,5,3.43,"","QUAKER OLD FASHIONED","42 OZ","2500751",35,186.0,0.026881720430108,"2_98"
2,98,3000001180,34,1.98,"","QUICK QUAKER OATS","18 OZ","2500701",35,186.0,0.182795698924731,"2_98"
2,98,3000001190,9,2.88,"","QUAKER INST OATML MP","15 OZ","2522401",35,186.0,0.048387096774194,"2_98"
2,98,3000001200,5,3.43,"","QUICK QUAKER OATS","42 OZ","2500801",35,186.0,0.026881720430108,"2_98"
2,98,3000001210,8,2.88,"","QUAKER INSTANT OATME","12 OZ","2500901",35,186.0,0.043010752688172,"2_98"
2,98,3000001240,2,2.88,"","QUAKER INST OATML RS","13 OZ","2522111",35,186.0,0.010752688172043,"2_98"
2,98,3000001340,2,2.68,"B","QUAKER OATMEAL CINNA","12.5 O","2522201",35,186.0,0.010752688172043,"2_98"
2,98,3000001370,2,2.88,"","QUAKER INST OAT-HONE","12.5 O","2522581",35,186.0,0.010752688172043,"2_98"
2,98,3000001380,10,2.88,"","QUAKER INST OATML AP","12.5 O","2522151",35,186.0,0.053763440860215,"2_98"
2,98,3000001460,4,2.88,"","QUAKER OAT VARIETY","13.3 O","2522051",35,186.0,0.021505376344086,"2_98"
2,98,3000001570,1,3.49,"","~QUAKER MAPLE OATMEA","22.5 O","2522521",35,186.0,0.005376344086022,"2_98"
2,98,3000001800,3,2.88,"","QUAKER INST OATML PE","12.5 O","2522281",35,186.0,0.016129032258065,"2_98"
2,98,3000001820,4,2.68,"B","QUAKER INSTANT STRAW","12.5 O","2522251",35,186.0,0.021505376344086,"2_98"
2,98,3000001880,3,2.88,"","QUAKER FRUIT & CREAM","12.5 O","2522321",35,186.0,0.016129032258065,"2_98"
2,98,3000002190,7,2.15,"","KRETSCHMER WHEAT GER","12 OZ","2519701",35,186.0,0.037634408602151,"2_98"
2,98,3000003790,2,1.85,"","QUAKER INSTANT GRITS","12 OZ","2522601",35,186.0,0.010752688172043,"2_98"
2,98,3000004170,14,1.08,"","QUAKER Q/W HOMINY GR","24 OZ","2501201",35,186.0,0.075268817204301,"2_98"
2,98,3000004760,2,1.84,"","QUAKER INSTANT GRITS","12 OZ","2501251",35,186.0,0.010752688172043,"2_98"
2,98,3000007060,10,2.0,"B","QUAKER HOT OAT BRAN","16 OZ","2522001",35,186.0,0.053763440860215,"2_98"
2,98,4240000105,4,2.19,"","QUICK MALT O MEAL","28 OZ","2518501",35,186.0,0.021505376344086,"2_98"
2,99,1112600301,2,1.75,"","COCO WHEATS","21 OZ","2519001",39,215.0,0.009302325581395,"2_99"
2,99,1313000602,2,2.99,"","NABISCO CREAM OF WHT","28 OZ","2516650",39,215.0,0.009302325581395,"2_99"
2,99,1313000612,4,3.08,"","CREAM OF WHEAT QUICK","28 OZ","2516701",39,215.0,0.018604651162791,"2_99"
2,99,1313000622,3,3.03,"","CREAM OF WHEAT INSTA","28 OZ","2516601",39,215.0,0.013953488372093,"2_99"
2,99,1313000698,1,1.66,"","NABISCO CREAM OF RIC","14 OZ","2516900",39,215.0,0.004651162790698,"2_99"
2,99,1313006025,6,2.72,"","MIX N EAT CREAM OF W","12 OZ","2516401",39,215.0,0.027906976744186,"2_99"
2,99,1313006035,5,2.72,"","~MIX N EAT BROWN SUG","12.5 O","2516441",39,215.0,0.023255813953488,"2_99"
2,99,1313006057,3,2.72,"","INST CRM OF WHT-VARI","12.5 O","2516621",39,215.0,0.013953488372093,"2_99"
2,99,1600064030,1,1.81,"","TOTAL QUICK OATMEAL-","15 OZ","2504801",39,215.0,0.004651162790698,"2_99"
2,99,1600064040,3,2.18,"","TOTAL INST OATMEAL-R","10 OZ","2504701",39,215.0,0.013953488372093,"2_99"
2,99,1600064060,3,2.18,"","TOTAL OATMEAL VARIET","10.5 O","2504841",39,215.0,0.013953488372093,"2_99"
2,99,1600064070,7,2.18,"","TOTAL OATMEAL MAPLE/","12 OZ","2504821",39,215.0,0.032558139534884,"2_99"
2,99,1600065240,10,2.75,"","OATMEAL SWIRLER MAPL","12.8 O","2504921",39,215.0,0.046511627906977,"2_99"
2,99,1600065460,3,2.72,"","OATMEAL SWIRLERS STR","12.8 O","2508341",39,215.0,0.013953488372093,"2_99"
2,99,1800063070,7,1.99,"B","PILS FARINA","27.5 O","2517601",39,215.0,0.032558139534884,"2_99"
2,99,3000001020,12,1.98,"","QUAKER OATS REGULAR","18 OZ","2500501",39,215.0,0.055813953488372,"2_99"
2,99,3000001040,10,3.43,"","QUAKER OLD FASHIONED","42 OZ","2500751",39,215.0,0.046511627906977,"2_99"
2,99,3000001180,26,1.98,"","QUICK QUAKER OATS","18 OZ","2500701",39,215.0,0.12093023255814,"2_99"
2,99,3000001190,8,2.88,"","QUAKER INST OATML MP","15 OZ","2522401",39,215.0,0.037209302325581,"2_99"
2,99,3000001200,14,3.43,"","QUICK QUAKER OATS","42 OZ","2500801",39,215.0,0.065116279069767,"2_99"
2,99,3000001210,11,2.88,"","QUAKER INSTANT OATME","12 OZ","2500901",39,215.0,0.051162790697674,"2_99"
2,99,3000001240,1,2.88,"","QUAKER INST OATML RS","13 OZ","2522111",39,215.0,0.004651162790698,"2_99"
2,99,3000001340,2,2.68,"","QUAKER OATMEAL CINNA","12.5 O","2522201",39,215.0,0.009302325581395,"2_99"
2,99,3000001350,4,2.88,"","QUAKER INST OAT & CI","16.25O","2522561",39,215.0,0.018604651162791,"2_99"
2,99,3000001370,1,2.88,"","QUAKER INST OAT-HONE","12.5 O","2522581",39,215.0,0.004651162790698,"2_99"
2,99,3000001380,8,2.88,"","QUAKER INST OATML AP","12.5 O","2522151",39,215.0,0.037209302325581,"2_99"
2,99,3000001460,2,2.88,"","QUAKER OAT VARIETY","13.3 O","2522051",39,215.0,0.009302325581395,"2_99"
2,99,3000001570,3,3.49,"","~QUAKER MAPLE OATMEA","22.5 O","2522521",39,215.0,0.013953488372093,"2_99"
2,99,3000001760,2,3.49,"","QUAKER VRTY INST OAT","20.75O","2522541",39,215.0,0.009302325581395,"2_99"
2,99,3000001800,5,2.88,"","QUAKER INST OATML PE","12.5 O","2522281",39,215.0,0.023255813953488,"2_99"
2,99,3000001820,3,2.68,"","QUAKER INSTANT STRAW","12.5 O","2522251",39,215.0,0.013953488372093,"2_99"
2,99,3000001880,6,2.88,"","QUAKER FRUIT & CREAM","12.5 O","2522321",39,215.0,0.027906976744186,"2_99"
2,99,3000002190,8,2.15,"","KRETSCHMER WHEAT GER","12 OZ","2519701",39,215.0,0.037209302325581,"2_99"
2,99,3000002350,4,2.09,"","KRETCHMER HONEY WHT","10 OZ","2519760",39,215.0,0.018604651162791,"2_99"
2,99,3000003790,3,1.85,"","QUAKER INSTANT GRITS","12 OZ","2522601",39,215.0,0.013953488372093,"2_99"
2,99,3000004170,10,1.08,"","QUAKER Q/W HOMINY GR","24 OZ","2501201",39,215.0,0.046511627906977,"2_99"
2,99,3000004760,6,1.84,"","QUAKER INSTANT GRITS","12 OZ","2501251",39,215.0,0.027906976744186,"2_99"
2,99,3000007060,5,2.08,"","QUAKER HOT OAT BRAN","16 OZ","2522001",39,215.0,0.023255813953488,"2_99"
2,99,4240000105,1,2.19,"","QUICK MALT O MEAL","28 OZ","2518501",39,215.0,0.004651162790698,"2_99"
2,100,1112600301,2,1.75,"","COCO WHEATS","21 OZ","2519001",38,195.0,0.01025641025641,"2_100"
2,100,1313000602,5,2.99,"","NABISCO CREAM OF WHT","28 OZ","2516650",38,195.0,0.025641025641026,"2_100"
2,100,1313000612,6,3.08,"","CREAM OF WHEAT QUICK","28 OZ","2516701",38,195.0,0.030769230769231,"2_100"
2,100,1313000622,2,3.03,"","CREAM OF WHEAT INSTA","28 OZ","2516601",38,195.0,0.01025641025641,"2_100"
2,100,1313000698,1,1.66,"","NABISCO CREAM OF RIC","14 OZ","2516900",38,195.0,0.005128205128205,"2_100"
2,100,1313006025,4,2.72,"","MIX N EAT CREAM OF W","12 OZ","2516401",38,195.0,0.020512820512821,"2_100"
2,100,1313006035,1,2.72,"","~MIX N EAT BROWN SUG","12.5 O","2516441",38,195.0,0.005128205128205,"2_100"
2,100,1313006057,1,2.72,"","INST CRM OF WHT-VARI","12.5 O","2516621",38,195.0,0.005128205128205,"2_100"
2,100,1313006058,1,2.72,"","~INS CREAM OF WHEAT-","11.2 O","2516221",38,195.0,0.005128205128205,"2_100"
2,100,1600064030,2,1.81,"","TOTAL QUICK OATMEAL-","15 OZ","2504801",38,195.0,0.01025641025641,"2_100"
2,100,1600064040,3,2.18,"","TOTAL INST OATMEAL-R","10 OZ","2504701",38,195.0,0.015384615384615,"2_100"
2,100,1600064060,1,2.18,"","TOTAL OATMEAL VARIET","10.5 O","2504841",38,195.0,0.005128205128205,"2_100"
2,100,1600064070,2,2.18,"","TOTAL OATMEAL MAPLE/","12 OZ","2504821",38,195.0,0.01025641025641,"2_100"
2,100,1600065240,6,2.75,"","OATMEAL SWIRLER MAPL","12.8 O","2504921",38,195.0,0.030769230769231,"2_100"
2,100,1600065460,3,2.72,"","OATMEAL SWIRLERS STR","12.8 O","2508341",38,195.0,0.015384615384615,"2_100"
2,100,1800063070,6,1.99,"B","PILS FARINA","27.5 O","2517601",38,195.0,0.030769230769231,"2_100"
2,100,3000001020,15,1.98,"","QUAKER OATS REGULAR","18 OZ","2500501",38,195.0,0.076923076923077,"2_100"
2,100,3000001040,11,3.43,"","QUAKER OLD FASHIONED","42 OZ","2500751",38,195.0,0.056410256410256,"2_100"
2,100,3000001180,28,1.98,"","QUICK QUAKER OATS","18 OZ","2500701",38,195.0,0.143589743589744,"2_100"
2,100,3000001190,1,2.88,"","QUAKER INST OATML MP","15 OZ","2522401",38,195.0,0.005128205128205,"2_100"
2,100,3000001200,10,3.43,"","QUICK QUAKER OATS","42 OZ","2500801",38,195.0,0.051282051282051,"2_100"
2,100,3000001210,9,2.88,"","QUAKER INSTANT OATME","12 OZ","2500901",38,195.0,0.046153846153846,"2_100"
2,100,3000001240,2,2.88,"","QUAKER INST OATML RS","13 OZ","2522111",38,195.0,0.01025641025641,"2_100"
2,100,3000001340,16,2.68,"B","QUAKER OATMEAL CINNA","12.5 O","2522201",38,195.0,0.082051282051282,"2_100"
2,100,3000001370,2,2.88,"","QUAKER INST OAT-HONE","12.5 O","2522581",38,195.0,0.01025641025641,"2_100"
2,100,3000001380,6,2.88,"","QUAKER INST OATML AP","12.5 O","2522151",38,195.0,0.030769230769231,"2_100"
2,100,3000001460,4,2.88,"","QUAKER OAT VARIETY","13.3 O","2522051",38,195.0,0.020512820512821,"2_100"
2,100,3000001570,2,3.49,"","~QUAKER MAPLE OATMEA","22.5 O","2522521",38,195.0,0.01025641025641,"2_100"
2,100,3000001760,1,3.49,"","QUAKER VRTY INST OAT","20.75O","2522541",38,195.0,0.005128205128205,"2_100"
2,100,3000001800,4,2.88,"","QUAKER INST OATML PE","12.5 O","2522281",38,195.0,0.020512820512821,"2_100"
2,100,3000001820,2,2.68,"","QUAKER INSTANT STRAW","12.5 O","2522251",38,195.0,0.01025641025641,"2_100"
2,100,3000001880,2,2.88,"","QUAKER FRUIT & CREAM","12.5 O","2522321",38,195.0,0.01025641025641,"2_100"
2,100,3000002190,7,2.15,"","KRETSCHMER WHEAT GER","12 OZ","2519701",38,195.0,0.035897435897436,"2_100"
2,100,3000002350,3,2.09,"","KRETCHMER HONEY WHT","10 OZ","2519760",38,195.0,0.015384615384615,"2_100"
2,100,3000004170,10,1.08,"","QUAKER Q/W HOMINY GR","24 OZ","2501201",38,195.0,0.051282051282051,"2_100"
2,100,3000004760,3,1.84,"","QUAKER INSTANT GRITS","12 OZ","2501251",38,195.0,0.015384615384615,"2_100"
2,100,3000007060,7,2.08,"","QUAKER HOT OAT BRAN","16 OZ","2522001",38,195.0,0.035897435897436,"2_100"
2,100,4240000105,4,2.19,"","QUICK MALT O MEAL","28 OZ","2518501",38,195.0,0.020512820512821,"2_100"
2,102,1112600301,1,1.75,"","COCO WHEATS","21 OZ","2519001",39,392.0,0.002551020408163,"2_102"
2,102,1313000602,3,2.99,"","NABISCO CREAM OF WHT","28 OZ","2516650",39,392.0,0.00765306122449,"2_102"
2,102,1313000612,10,3.08,"","CREAM OF WHEAT QUICK","28 OZ","2516701",39,392.0,0.025510204081633,"2_102"
2,102,1313000622,5,3.03,"","CREAM OF WHEAT INSTA","28 OZ","2516601",39,392.0,0.012755102040816,"2_102"
2,102,1313000698,9,1.66,"","NABISCO CREAM OF RIC","14 OZ","2516900",39,392.0,0.022959183673469,"2_102"
2,102,1313006025,9,2.64,"","MIX N EAT CREAM OF W","12 OZ","2516401",39,392.0,0.022959183673469,"2_102"
2,102,1313006035,5,2.64,"B","~MIX N EAT BROWN SUG","12.5 O","2516441",39,392.0,0.012755102040816,"2_102"
2,102,1313006057,8,2.64,"B","INST CRM OF WHT-VARI","12.5 O","2516621",39,392.0,0.020408163265306,"2_102"
2,102,1313006058,5,2.64,"B","~INS CREAM OF WHEAT-","11.2 O","2516221",39,392.0,0.012755102040816,"2_102"
2,102,1600064030,7,1.89,"","TOTAL QUICK OATMEAL-","15 OZ","2504801",39,392.0,0.017857142857143,"2_102"
2,102,1600064040,1,2.18,"","TOTAL INST OATMEAL-R","10 OZ","2504701",39,392.0,0.002551020408163,"2_102"
2,102,1600064060,2,2.18,"","TOTAL OATMEAL VARIET","10.5 O","2504841",39,392.0,0.005102040816327,"2_102"
2,102,1600064070,4,2.18,"","TOTAL OATMEAL MAPLE/","12 OZ","2504821",39,392.0,0.010204081632653,"2_102"
2,102,1600065240,5,2.75,"","OATMEAL SWIRLER MAPL","12.8 O","2504921",39,392.0,0.012755102040816,"2_102"
2,102,1800063070,17,1.99,"B","PILS FARINA","27.5 O","2517601",39,392.0,0.043367346938776,"2_102"
2,102,3000001020,34,1.99,"","QUAKER OATS REGULAR","18 OZ","2500501",39,392.0,0.086734693877551,"2_102"
2,102,3000001040,16,3.45,"","QUAKER OLD FASHIONED","42 OZ","2500751",39,392.0,0.040816326530612,"2_102"
2,102,3000001180,47,1.99,"","QUICK QUAKER OATS","18 OZ","2500701",39,392.0,0.119897959183673,"2_102"
2,102,3000001190,13,2.88,"","QUAKER INST OATML MP","15 OZ","2522401",39,392.0,0.033163265306122,"2_102"
2,102,3000001200,17,3.45,"","QUICK QUAKER OATS","42 OZ","2500801",39,392.0,0.043367346938776,"2_102"
2,102,3000001210,24,2.88,"","QUAKER INSTANT OATME","12 OZ","2500901",39,392.0,0.061224489795918,"2_102"
2,102,3000001240,2,2.88,"","QUAKER INST OATML RS","13 OZ","2522111",39,392.0,0.005102040816327,"2_102"
2,102,3000001340,11,2.88,"","QUAKER OATMEAL CINNA","12.5 O","2522201",39,392.0,0.028061224489796,"2_102"
2,102,3000001350,8,2.88,"","QUAKER INST OAT & CI","16.25O","2522561",39,392.0,0.020408163265306,"2_102"
2,102,3000001370,3,2.88,"","QUAKER INST OAT-HONE","12.5 O","2522581",39,392.0,0.00765306122449,"2_102"
2,102,3000001380,13,2.88,"","QUAKER INST OATML AP","12.5 O","2522151",39,392.0,0.033163265306122,"2_102"
2,102,3000001460,16,2.88,"","QUAKER OAT VARIETY","13.3 O","2522051",39,392.0,0.040816326530612,"2_102"
2,102,3000001570,6,3.49,"","~QUAKER MAPLE OATMEA","22.5 O","2522521",39,392.0,0.01530612244898,"2_102"
2,102,3000001580,4,2.99,"","QUAKER APPLE CINAMON","22 OZ","2522421",39,392.0,0.010204081632653,"2_102"
2,102,3000001760,6,3.49,"","QUAKER VRTY INST OAT","20.75O","2522541",39,392.0,0.01530612244898,"2_102"
2,102,3000001800,7,2.88,"","QUAKER INST OATML PE","12.5 O","2522281",39,392.0,0.017857142857143,"2_102"
2,102,3000001880,2,2.88,"","QUAKER FRUIT & CREAM","12.5 O","2522321",39,392.0,0.005102040816327,"2_102"
2,102,3000002190,14,2.15,"","KRETSCHMER WHEAT GER","12 OZ","2519701",39,392.0,0.035714285714286,"2_102"
2,102,3000002350,1,2.09,"","KRETCHMER HONEY WHT","10 OZ","2519760",39,392.0,0.002551020408163,"2_102"
2,102,3000003790,4,1.85,"","QUAKER INSTANT GRITS","12 OZ","2522601",39,392.0,0.010204081632653,"2_102"
2,102,3000004170,20,1.08,"","QUAKER Q/W HOMINY GR","24 OZ","2501201",39,392.0,0.051020408163265,"2_102"
2,102,3000004760,12,1.84,"","QUAKER INSTANT GRITS","12 OZ","2501251",39,392.0,0.030612244897959,"2_102"
2,102,3000007060,16,2.08,"","QUAKER HOT OAT BRAN","16 OZ","2522001",39,392.0,0.040816326530612,"2_102"
2,102,4240000105,5,2.19,"","QUICK MALT O MEAL","28 OZ","2518501",39,392.0,0.012755102040816,"2_102"
2,103,1112600301,3,1.75,"","COCO WHEATS","21 OZ","2519001",38,223.0,0.013452914798206,"2_103"
2,103,1313000602,2,2.99,"","NABISCO CREAM OF WHT","28 OZ","2516650",38,223.0,0.008968609865471,"2_103"
2,103,1313000612,6,3.08,"","CREAM OF WHEAT QUICK","28 OZ","2516701",38,223.0,0.026905829596413,"2_103"
2,103,1313000622,5,3.03,"","CREAM OF WHEAT INSTA","28 OZ","2516601",38,223.0,0.022421524663677,"2_103"
2,103,1313000698,3,1.66,"","NABISCO CREAM OF RIC","14 OZ","2516900",38,223.0,0.013452914798206,"2_103"
2,103,1313006025,3,2.64,"B","MIX N EAT CREAM OF W","12 OZ","2516401",38,223.0,0.013452914798206,"2_103"
2,103,1313006035,7,2.64,"","~MIX N EAT BROWN SUG","12.5 O","2516441",38,223.0,0.031390134529148,"2_103"
2,103,1313006057,2,2.64,"B","INST CRM OF WHT-VARI","12.5 O","2516621",38,223.0,0.008968609865471,"2_103"
2,103,1313006058,5,2.64,"B","~INS CREAM OF WHEAT-","11.2 O","2516221",38,223.0,0.022421524663677,"2_103"
2,103,1600065240,3,2.75,"","OATMEAL SWIRLER MAPL","12.8 O","2504921",38,223.0,0.013452914798206,"2_103"
2,103,1800063070,3,2.08,"B","PILS FARINA","27.5 O","2517601",38,223.0,0.013452914798206,"2_103"
2,103,3000001000,3,2.99,"","QUAKER VARIETY OATCU","22 OZ","2522461",38,223.0,0.013452914798206,"2_103"
2,103,3000001020,14,1.99,"","QUAKER OATS REGULAR","18 OZ","2500501",38,223.0,0.062780269058296,"2_103"
2,103,3000001040,3,3.45,"","QUAKER OLD FASHIONED","42 OZ","2500751",38,223.0,0.013452914798206,"2_103"
2,103,3000001180,22,1.99,"","QUICK QUAKER OATS","18 OZ","2500701",38,223.0,0.098654708520179,"2_103"
2,103,3000001190,11,2.88,"","QUAKER INST OATML MP","15 OZ","2522401",38,223.0,0.04932735426009,"2_103"
2,103,3000001200,13,3.45,"","QUICK QUAKER OATS","42 OZ","2500801",38,223.0,0.058295964125561,"2_103"
2,103,3000001210,20,2.88,"","QUAKER INSTANT OATME","12 OZ","2500901",38,223.0,0.089686098654709,"2_103"
2,103,3000001240,1,2.88,"","QUAKER INST OATML RS","13 OZ","2522111",38,223.0,0.004484304932735,"2_103"
2,103,3000001340,18,2.88,"","QUAKER OATMEAL CINNA","12.5 O","2522201",38,223.0,0.080717488789238,"2_103"
2,103,3000001350,3,2.88,"","QUAKER INST OAT & CI","16.25O","2522561",38,223.0,0.013452914798206,"2_103"
2,103,3000001370,1,2.88,"","QUAKER INST OAT-HONE","12.5 O","2522581",38,223.0,0.004484304932735,"2_103"
2,103,3000001380,6,2.88,"","QUAKER INST OATML AP","12.5 O","2522151",38,223.0,0.026905829596413,"2_103"
2,103,3000001460,5,2.88,"","QUAKER OAT VARIETY","13.3 O","2522051",38,223.0,0.022421524663677,"2_103"
2,103,3000001570,1,3.49,"","~QUAKER MAPLE OATMEA","22.5 O","2522521",38,223.0,0.004484304932735,"2_103"
2,103,3000001580,3,2.99,"","QUAKER APPLE CINAMON","22 OZ","2522421",38,223.0,0.013452914798206,"2_103"
2,103,3000001700,2,2.99,"","QUAKER MAPLE BR SGR","22 OZ","2522441",38,223.0,0.008968609865471,"2_103"
2,103,3000001760,4,3.49,"","QUAKER VRTY INST OAT","20.75O","2522541",38,223.0,0.017937219730942,"2_103"
2,103,3000001800,7,2.88,"","QUAKER INST OATML PE","12.5 O","2522281",38,223.0,0.031390134529148,"2_103"
2,103,3000001820,4,2.88,"","QUAKER INSTANT STRAW","12.5 O","2522251",38,223.0,0.017937219730942,"2_103"
