r_id,r_gender,r_age,r_educ,r_income,r_party,r_strength,r_lean,condition,profile,cage,cparty,chealthcare,cmarriage,pref,rate,partisan,cpartyp,cmarriagep,chealthcarep,cagep,cvacationm,crelativem,chighwaym,cschoolm,cmaritalm,cdogm,cweddingm,cicecreamm,celectionm,cvotem,ctripm,cstonem,cclassm,cdinosaurm,creportm,cdaybornm,cfavcolorm,cyearbornm,cnamem,cfoodm,cbirthdaym,cclassroomm,cbaseballm,cbeveragem,cseasonm,ctreem,ccomposerm,caddressm,cdoorm,ccarcolorm,cteamm,cemailm,cshopm,cwarm,cgrandm,wave
R_1jNdCpqqjw6dh2W,2,58,5,1,3,NA,-1,3,B2,1,2,2,1,0,3,1,1,2,1,1,0,1,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1jNdCpqqjw6dh2W,2,58,5,1,3,NA,-1,3,C1,2,2,1,1,0,5,1,1,2,2,2,0,4,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1jNdCpqqjw6dh2W,2,58,5,1,3,NA,-1,3,C2,3,1,2,2,1,3,1,2,1,1,3,0,1,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1jNdCpqqjw6dh2W,2,58,5,1,3,NA,-1,3,D1,3,1,1,1,1,6,1,2,2,2,3,0,1,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1jNdCpqqjw6dh2W,2,58,5,1,3,NA,-1,3,D2,1,2,1,2,0,2,1,1,1,2,1,0,4,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1jNdCpqqjw6dh2W,2,58,5,1,3,NA,-1,3,E1,3,1,2,1,1,5,1,2,2,1,3,0,1,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1jNdCpqqjw6dh2W,2,58,5,1,3,NA,-1,3,E2,2,2,2,2,0,3,1,1,1,1,2,0,1,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1jNdCpqqjw6dh2W,2,58,5,1,3,NA,-1,3,F1,1,2,1,1,0,6,1,1,2,2,1,0,3,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1jNdCpqqjw6dh2W,2,58,5,1,3,NA,-1,3,F2,2,1,1,2,1,3,1,2,1,2,2,0,2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1jNdCpqqjw6dh2W,2,58,5,1,3,NA,-1,3,G1,3,2,1,1,1,5,1,1,2,2,3,0,3,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1jNdCpqqjw6dh2W,2,58,5,1,3,NA,-1,3,G2,1,2,1,2,0,3,1,1,1,2,1,0,1,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1jNdCpqqjw6dh2W,2,58,5,1,3,NA,-1,3,H1,2,1,2,1,1,6,1,2,2,1,2,0,2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1jNdCpqqjw6dh2W,2,58,5,1,3,NA,-1,3,H2,1,1,2,1,0,3,1,2,2,1,1,0,2,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1jNdCpqqjw6dh2W,2,58,5,1,3,NA,-1,3,I1,2,1,2,2,0,3,1,2,1,1,2,0,2,4,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1jNdCpqqjw6dh2W,2,58,5,1,3,NA,-1,3,I2,3,1,1,2,1,6,1,2,1,2,3,0,3,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1jNdCpqqjw6dh2W,2,58,5,1,3,NA,-1,3,J1,2,1,2,2,0,3,1,2,1,1,2,0,2,4,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1jNdCpqqjw6dh2W,2,58,5,1,3,NA,-1,3,J2,1,2,2,1,1,5,1,1,2,1,1,0,3,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1jNdCpqqjw6dh2W,2,58,5,1,3,NA,-1,3,K1,3,1,2,1,0,2,1,2,2,1,3,0,1,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1jNdCpqqjw6dh2W,2,58,5,1,3,NA,-1,3,K2,1,1,1,2,1,6,1,2,1,2,1,0,2,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1jNdCpqqjw6dh2W,2,58,5,1,3,NA,-1,3,L1,2,1,1,1,1,6,1,2,2,2,2,0,1,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1jNdCpqqjw6dh2W,2,58,5,1,3,NA,-1,3,L2,1,2,2,1,0,3,1,1,2,1,1,0,3,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1jNdCpqqjw6dh2W,2,58,5,1,3,NA,-1,3,M1,1,2,1,2,0,3,1,1,1,2,1,0,4,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1jNdCpqqjw6dh2W,2,58,5,1,3,NA,-1,3,M2,2,1,2,1,1,6,1,2,2,1,2,0,4,4,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1jNdCpqqjw6dh2W,2,58,5,1,3,NA,-1,3,N1,2,1,1,2,1,6,1,2,1,2,2,0,2,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1jNdCpqqjw6dh2W,2,58,5,1,3,NA,-1,3,N2,1,2,1,1,0,2,1,1,2,2,1,0,4,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1jNdCpqqjw6dh2W,2,58,5,1,3,NA,-1,3,O1,2,2,1,2,0,3,1,1,1,2,2,0,4,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1jNdCpqqjw6dh2W,2,58,5,1,3,NA,-1,3,O2,1,2,1,1,1,5,1,1,2,2,1,0,4,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0kacI5Act97Vq4F,1,22,3,5,1,0,NA,3,A1,2,1,2,1,1,6,1,1,1,2,2,4,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0kacI5Act97Vq4F,1,22,3,5,1,0,NA,3,A2,2,1,1,2,0,3,1,1,2,1,2,3,3,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0kacI5Act97Vq4F,1,22,3,5,1,0,NA,3,B1,3,1,1,2,0,2,1,1,2,1,3,2,2,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0kacI5Act97Vq4F,1,22,3,5,1,0,NA,3,B2,3,2,1,1,1,7,1,2,1,1,3,4,4,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0kacI5Act97Vq4F,1,22,3,5,1,0,NA,3,C1,1,2,1,1,0,2,1,2,1,1,1,2,2,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0kacI5Act97Vq4F,1,22,3,5,1,0,NA,3,C2,2,1,2,2,1,6,1,1,2,2,2,3,3,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0kacI5Act97Vq4F,1,22,3,5,1,0,NA,3,D1,3,2,2,1,1,7,1,2,1,2,3,4,4,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0kacI5Act97Vq4F,1,22,3,5,1,0,NA,3,D2,3,2,1,2,0,1,1,2,2,1,3,4,2,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0kacI5Act97Vq4F,1,22,3,5,1,0,NA,3,E1,2,1,2,1,1,5,1,1,1,2,2,2,2,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0kacI5Act97Vq4F,1,22,3,5,1,0,NA,3,E2,1,1,1,1,0,2,1,1,1,1,1,4,2,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0kacI5Act97Vq4F,1,22,3,5,1,0,NA,3,F1,2,2,2,2,1,7,1,2,2,2,2,2,3,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0kacI5Act97Vq4F,1,22,3,5,1,0,NA,3,F2,3,1,2,1,0,2,1,1,1,2,3,2,1,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0kacI5Act97Vq4F,1,22,3,5,1,0,NA,3,G1,1,1,1,2,0,2,1,1,2,1,1,1,3,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0kacI5Act97Vq4F,1,22,3,5,1,0,NA,3,G2,3,2,1,1,1,6,1,2,1,1,3,1,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0kacI5Act97Vq4F,1,22,3,5,1,0,NA,3,H1,3,2,1,1,0,3,1,2,1,1,3,3,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0kacI5Act97Vq4F,1,22,3,5,1,0,NA,3,H2,2,1,2,1,1,5,1,1,1,2,2,1,2,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0kacI5Act97Vq4F,1,22,3,5,1,0,NA,3,I1,1,2,1,1,1,6,1,2,1,1,1,1,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0kacI5Act97Vq4F,1,22,3,5,1,0,NA,3,I2,3,2,1,2,0,3,1,2,2,1,3,3,3,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0kacI5Act97Vq4F,1,22,3,5,1,0,NA,3,J1,1,2,1,1,0,2,1,2,1,1,1,1,2,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0kacI5Act97Vq4F,1,22,3,5,1,0,NA,3,J2,3,2,2,2,1,7,1,2,2,2,3,3,2,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0kacI5Act97Vq4F,1,22,3,5,1,0,NA,3,K1,1,2,2,2,1,7,1,2,2,2,1,2,3,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0kacI5Act97Vq4F,1,22,3,5,1,0,NA,3,K2,2,1,1,1,0,1,1,1,1,1,2,2,2,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0kacI5Act97Vq4F,1,22,3,5,1,0,NA,3,L1,2,1,1,2,0,3,1,1,2,1,2,2,3,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0kacI5Act97Vq4F,1,22,3,5,1,0,NA,3,L2,2,1,2,1,1,6,1,1,1,2,2,4,2,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0kacI5Act97Vq4F,1,22,3,5,1,0,NA,3,M1,2,1,1,2,0,3,1,1,2,1,2,2,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0kacI5Act97Vq4F,1,22,3,5,1,0,NA,3,M2,3,1,2,2,1,6,1,1,2,2,3,1,1,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0kacI5Act97Vq4F,1,22,3,5,1,0,NA,3,N1,3,2,2,1,1,6,1,2,1,2,3,3,3,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0kacI5Act97Vq4F,1,22,3,5,1,0,NA,3,N2,1,2,1,1,0,1,1,2,1,1,1,4,2,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0kacI5Act97Vq4F,1,22,3,5,1,0,NA,3,O1,1,2,1,2,1,5,1,2,2,1,1,1,2,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0kacI5Act97Vq4F,1,22,3,5,1,0,NA,3,O2,2,2,1,2,0,3,1,2,2,1,2,3,3,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_RhkpE0SEMElZtip,1,73,5,1,3,NA,1,0,A1,3,1,1,2,0,2,1,1,2,1,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_RhkpE0SEMElZtip,1,73,5,1,3,NA,1,0,A2,1,1,2,2,1,5,1,1,2,2,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_RhkpE0SEMElZtip,1,73,5,1,3,NA,1,0,B1,1,2,1,2,0,2,1,2,2,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_RhkpE0SEMElZtip,1,73,5,1,3,NA,1,0,B2,2,2,2,1,1,6,1,2,1,2,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_RhkpE0SEMElZtip,1,73,5,1,3,NA,1,0,C1,1,2,1,1,0,2,1,2,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_RhkpE0SEMElZtip,1,73,5,1,3,NA,1,0,C2,3,1,2,1,1,4,1,1,1,2,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_RhkpE0SEMElZtip,1,73,5,1,3,NA,1,0,D1,2,2,1,2,0,2,1,2,2,1,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_RhkpE0SEMElZtip,1,73,5,1,3,NA,1,0,D2,2,1,2,1,1,6,1,1,1,2,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_RhkpE0SEMElZtip,1,73,5,1,3,NA,1,0,E1,3,2,1,2,0,2,1,2,2,1,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_RhkpE0SEMElZtip,1,73,5,1,3,NA,1,0,E2,1,2,1,1,1,4,1,2,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_RhkpE0SEMElZtip,1,73,5,1,3,NA,1,0,F1,1,2,2,2,1,5,1,2,2,2,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_RhkpE0SEMElZtip,1,73,5,1,3,NA,1,0,F2,2,2,2,2,0,5,1,2,2,2,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_RhkpE0SEMElZtip,1,73,5,1,3,NA,1,0,G1,3,1,2,2,0,4,1,1,2,2,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_RhkpE0SEMElZtip,1,73,5,1,3,NA,1,0,G2,3,2,2,2,1,4,1,2,2,2,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_RhkpE0SEMElZtip,1,73,5,1,3,NA,1,0,H1,2,1,1,2,0,3,1,1,2,1,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_RhkpE0SEMElZtip,1,73,5,1,3,NA,1,0,H2,1,2,1,2,1,3,1,2,2,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_RhkpE0SEMElZtip,1,73,5,1,3,NA,1,0,I1,2,1,2,2,1,4,1,1,2,2,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_RhkpE0SEMElZtip,1,73,5,1,3,NA,1,0,I2,1,1,1,1,0,4,1,1,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_RhkpE0SEMElZtip,1,73,5,1,3,NA,1,0,J1,2,1,1,2,0,2,1,1,2,1,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_RhkpE0SEMElZtip,1,73,5,1,3,NA,1,0,J2,1,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_RhkpE0SEMElZtip,1,73,5,1,3,NA,1,0,K1,2,1,2,2,0,3,1,1,2,2,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_RhkpE0SEMElZtip,1,73,5,1,3,NA,1,0,K2,2,2,2,1,1,5,1,2,1,2,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_RhkpE0SEMElZtip,1,73,5,1,3,NA,1,0,L1,2,1,2,1,0,5,1,1,1,2,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_RhkpE0SEMElZtip,1,73,5,1,3,NA,1,0,L2,3,2,2,1,1,5,1,2,1,2,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_RhkpE0SEMElZtip,1,73,5,1,3,NA,1,0,M1,2,1,1,2,0,2,1,1,2,1,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_RhkpE0SEMElZtip,1,73,5,1,3,NA,1,0,M2,3,2,2,1,1,6,1,2,1,2,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_RhkpE0SEMElZtip,1,73,5,1,3,NA,1,0,N1,3,1,2,1,1,5,1,1,1,2,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_RhkpE0SEMElZtip,1,73,5,1,3,NA,1,0,N2,3,1,1,1,0,3,1,1,1,1,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
