local_idx,UPC,n_weeks_offered,tot_move
458,4740065112,24,8769
459,7940076750,24,8440
460,30573082620,24,7670
461,7940045770,24,6701
462,3878565000,24,6608
463,4740065046,24,5979
464,7124912275,24,5476
465,7940015210,24,5251
466,7124935406,24,5150
467,3700070247,24,4241
468,7940071540,23,8739
469,3700070572,23,8425
470,7410835111,23,8367
471,38151026800,23,8066
472,4167002135,23,7434
473,3878531100,23,5775
474,7124912261,23,5207
475,30997204802,23,4701
476,30997355700,23,4621
477,7940045240,23,4031
478,7610025100,23,4000
479,2910004174,23,3977
480,30997282903,23,3968
481,8916593350,23,3676
482,2240021003,23,3376
483,38151562900,22,8238
484,4167013550,22,7990
485,38151161900,22,7958
486,38151162100,22,7315
487,7830008057,22,5968
488,7940045780,22,5138
489,7426200500,22,4961
490,7940015230,22,4654
491,2240017105,22,4568
492,4740060169,22,4322
493,3828167061,22,3979
494,4167025500,22,3686
495,8916593460,22,3581
496,38151562800,21,7863
497,7050109220,21,7851
498,7940036040,21,7822
499,2240033000,21,7734
500,8087800552,21,7597
501,7426200247,21,7330
502,7124930102,21,7077
503,4740065535,21,6885
504,4740060185,21,6685
505,7940045760,21,4747
506,7124912283,21,4541
507,7426240014,21,4136
508,4740060188,21,3969
509,7610012600,21,3760
510,3700000037,20,7630
511,4167001955,20,7419
512,3700070573,20,7257
513,38151012502,20,7118
514,38151380600,20,6918
515,7124912259,20,6387
516,7940045790,20,5133
517,4167013615,20,5043
518,7940036960,20,4938
519,2220000701,20,4726
520,7124924901,20,4533
521,30521064200,20,4119
522,3828167065,20,4050
523,7940000099,20,3862
524,7610017215,20,3720
525,2240065144,20,3406
526,7124935440,20,3071
527,38151498700,19,7189
528,8087800511,19,7156
529,38151498900,19,7138
530,4740065118,19,6921
531,7050109110,19,6589
532,7426200254,19,5754
533,30997696902,19,4707
534,7124912289,19,4675
535,2240010020,19,3554
536,30997245303,19,2927
537,7940078280,18,6918
538,7940075040,18,6906
539,7940074910,18,6793
540,4740065114,18,6694
541,7940046430,18,6671
542,38151012503,18,6590
543,7410832111,18,6562
544,3700070893,18,6534
545,7410866623,18,6125
546,7610000193,18,6092
547,2240019184,18,5919
548,4740060178,18,5803
549,4740060177,18,5679
550,7940076120,18,5647
551,3700070462,18,4936
552,4167010161,18,4356
553,7940045750,18,4198
554,1150900201,18,4127
555,7940015180,18,3946
556,7940046190,18,3490
557,7124933301,18,3167
558,7940045340,18,3094
559,8916593010,18,2833
560,7940072950,17,6533
561,38151012594,17,6245
562,7940075070,17,6135
563,7940070020,17,6035
564,7610000190,17,5598
565,3878515200,17,5113
566,7940046180,17,4384
567,2240017174,17,4200
568,7124912265,17,3945
569,8087800520,17,3884
570,7124912269,17,3810
571,7124912278,17,3799
572,1150900273,17,3764
573,7073002291,17,3423
574,4740060201,17,3385
575,3700070271,17,3376
576,30074616130,17,2744
577,7610056275,17,2686
578,3700070582,17,2618
579,4167039228,17,2609
580,4167039226,17,2599
581,7940078320,16,6156
582,38151495828,16,5939
583,3700070892,16,5843
584,38151012504,16,5760
585,4116734011,16,3832
586,4740060228,16,3761
587,4740060190,16,3664
588,7610056100,16,3529
589,7426200512,16,2874
590,7940000019,16,2832
591,7124935439,16,2797
592,7940036460,16,2718
593,7426200123,16,2566
594,30573081020,16,2462
595,4650002105,16,2461
596,30997285303,16,2448
597,30521319800,16,2378
598,3680033358,15,5789
599,38151562600,15,5481
